"0 ID, 1 H, 2 e, 3 a, 4 Perigee, 5 i, 6 RAAN, 7 arg_perig, 8 Apogee, 9 period [y],10 MOID, 11 condition_code, 12 SMASS taconomy, 13 Spin period,14 Satellites, 15 PHA"
(2016 NW90),29.98,0.5266429,2.1409940,1.0134547,10.65134,289.98580,10.66420,3.2685333,3.13279055331964,,9,,,0,
(2016 QY84),29.575,.1552583609430165,1.162822342832311,.9822844518162476,1.94135952247488,162.3524140233493,127.9849774891176,1.343360233848373,1.25394432426196,.00770724,9,,,0,N
(2016 TG94),29.66,.4459325920725605,1.698085295941347,.9408537183619211,1.210636702167335,198.6532076338901,140.1793066045927,2.455316873520773,2.21282696135476,.00147099,7,,,0,N
(2016 UX149),29.71,0.1937795,1.1018070,0.8882994,12.64762,209.20845,251.57894,1.3153146,1.15655558822724,,9,,,0,
(2016 UY149),29.55,0.2937440,1.3680870,0.9662197,26.30050,209.72812,212.76661,1.7699543,1.60021663928816,,9,,,0,
(2016 UD150),29.96,0.5396521,2.1434142,0.9867162,14.57744,216.65239,165.10412,3.3001122,3.13810411143053,,9,,,0,
(2016 UE150),29.85,0.5741720,1.7709420,0.7541167,2.08088,36.68658,70.48837,2.7877673,2.35675640301164,,9,,,0,
(2016 VF18),29.88,.6809159989798652,2.777747887618161,.8863349098064305,.7653556173287611,229.7232474489761,136.34294457,4.669160865429891,4.62964234092848,.000374392,9,,,0,N
(2016 WT),29.79,.4467831359760295,1.554798924743429,.8601409853344011,1.187854932038277,55.82226914977547,304.4004935929693,2.249456864152457,1.93873990599967,.000290615,7,,,0,N
(2016 WO57),29.79,0.5931060,2.4543914,0.9986771,2.50404,59.03665,352.98055,3.9101057,3.8452442934976,,9,,,0,
(2016 WU57),30.00,0.8343584,2.1597104,0.3577379,3.71778,235.40081,296.47413,3.9616829,3.17396013990418,,9,,,0,
(2017 AZ3),30.0,.2703355000535474,1.296626429548607,.9461022753339386,4.034006420115031,285.3371462796921,217.1388316056319,1.647150583763276,1.47648998956613,.00290541,6,,,0,N
(2017 DL123),29.88,0.2030820,0.8830235,0.7036973,19.79501,332.45923,44.15168,1.0623497,0.829786880492813,,7,,,0,
(2017 FM1),29.5,.3299280081685225,1.298777672951646,.8702745422609607,9.409430766349844,359.9349174215089,240.9663499713703,1.727280803642331,1.48016599797349,.00182998,6,,,0,N
(2017 FJ3),29.9,.1185800920037875,1.134004015348635,.9995337148759292,.962828488630723,167.1965613350496,26.92002724399833,1.26847431582134,1.20761942659817,.00700925,6,,,0,N
(2017 FT102),29.5,.05900736128628763,1.038368759422823,.9770973588871664,1.515703525014884,6.701375667627429,239.7216333074125,1.09964015995848,1.05812170323398,.00335687,3,,,0,N
(2017 GM),29.9,.7508166394082098,3.294713075379908,.8209876763088778,.2337283354855506,195.2529217527371,55.90785163542945,5.768438474450939,5.98046015780881,.000101557,7,,,0,N
(2017 RW17),29.5,.5931587745545869,2.009675824741349,.8176189752857917,.981962093751731,173.327390802019,240.7616827246594,3.201732674196907,2.84903126126528,.000206543,9,,,0,N
(2017 UM52),29.53,.09675746724634045,1.011482424133713,.9136139466103465,2.436714250246171,28.88951045787905,94.63424222885595,1.10935090165708,1.01729219707857,.00389705,7,,,0,N
(2017 WW1),29.7,.457542799784682,1.497431692277374,.8122926033064702,9.660951287957301,59.65505325164514,63.9663855630448,2.182570781248279,1.83243565257231,.000629533,6,,,0,N
(2017 YD1),30.0,.09956850623885559,1.076521312072865,.9693336930954772,3.226743301856563,264.6182606484371,141.8606369532905,1.183708931050254,1.116971649899,.00333291,6,,,0,N
(2018 BR1),29.5,.4106121588293189,1.57853321030013,.9303682810350186,6.967990480438879,115.8225791037785,324.4814583038209,2.226698139565242,1.98330171417773,.000469137,7,,,0,N
(2018 GD2),29.50,.1736503852801733,1.030729726533258,.8517431124010301,9.671419643586928,22.18834835876621,270.7206928114331,1.209716340665486,1.04646667907277,.000263763,6,,,0,N
(2018 KW1),29.7,.3309258327359533,1.475364383214075,.9871281961099916,6.490807111852982,61.53779112010728,206.6450195904545,1.963600570318159,1.79207897515182,.00219051,6,,,0,N
(2018 PV24),29.6,.2189265792319754,1.066658661501577,.8331387295308794,4.080044734935452,142.595715207673,271.3792471339738,1.300178593472275,1.10165700087851,.00263387,8,,,0,N
(2018 RS),30.0,.6231980752147653,1.961601968715178,.7391353974743848,2.741230679611542,342.00641815,288.604643743722,3.184068539955972,2.74741670995899,.000704584,8,,,0,N
(2018 RR1),29.99,.1414581986972361,1.075406601773731,.9232815210197035,.6679133301470348,352.3246460589402,277.1875987740742,1.227531682527759,1.11523720570111,.00235451,6,,,0,N
(2018 RZ5),29.71,.7370912300087414,2.88116708188419,.757484093637476,13.69374437556791,169.2268093958934,115.3231756236311,5.004850070130903,4.890585642718,.00247579,7,,,0,N
(2018 TM3),29.7,.268132345065997,1.360456967449447,.9956744504058525,2.923895145485151,13.67762598144589,21.0249189068255,1.725239484493042,1.58684831869522,.00736917,6,,,0,N
(2018 TV5),29.5,.5275048757841532,1.465062675704682,.6922349709410845,5.443808920418381,192.6753091900729,263.7972733084746,2.237890380468279,1.7733420353393,.00010294,6,,,0,N
(2018 WH),29.8,.2800339122963519,1.222973292647335,.8804992968733505,1.907257625743513,235.0204118454234,118.1847977849571,1.565447288421319,1.352488751322,.00106304,6,,,0,N
(2018 XX3),29.7,.1250613036149794,1.031991742031602,.9029295094532366,4.256933453133266,260.3343849197153,101.5707474047998,1.161053974609968,1.04838919275554,.00357757,6,,,0,N
(2018 YO2),29.8,.2170066553090688,1.232950922572769,.9653923667050219,.9959332671741155,94.05418020598513,334.9086880347659,1.500509478440517,1.36907388732323,.000280899,5,,,0,N
(2018 YJ4),29.76,0.6391390,2.1964197,0.7926022,2.51042,279.22538,119.32303,3.6002372,3.25522633319644,,9,,,0,
(2019 DF),29.8,.6536098222955278,2.404105553302358,.8327585498287121,3.178022349876386,156.9343074273644,54.17351670183237,3.975452556776003,3.72767893682742,.000854682,9,,,0,N
(2019 GK3),29.5,.1383734814023688,1.109640196270281,.9560954192083542,1.708312879370276,194.1557242512153,304.5541233302187,1.263184973332207,1.16891107384866,.00363909,6,,,0,N
(2019 GP21),29.82,.4938759150785472,1.700241701673095,.860533275404589,.3333340148800277,197.217112827228,298.5129329019449,2.539950127941601,2.21704341680443,.00072087,8,,,0,N
(2019 JY2),29.6,.2724420138896858,1.089030695998201,.792332979992765,.9836689720574074,226.1974193606662,268.3148657585083,1.385728412003637,1.13649723651434,.000582546,5,,,0,N
(2019 JH7),29.6,.2918280963882937,.9896764540553429,.7008610584280555,.8488249758426504,57.25999904607192,288.1623663078606,1.27849184968263,0.984573310847714,.000576011,5,,,0,N
(2019 NK1),29.9,.3907106600244988,1.555029326066129,.9474627917213804,3.006985796259944,281.0509976592236,317.9931528615381,2.162595860410878,1.93917086666561,.00152548,7,,,0,N
(2019 SX),29.6,.483268989383242,1.168490784478461,.6037954239599237,1.121113115663199,178.4759080737243,282.5069149546163,1.733186144996999,1.26312444390591,.000123313,7,,,0,N
(2019 UN8),29.7,.7240125066075872,2.580206681926558,.7121047745792654,.354440858596931,18.41506867560182,299.981536183955,4.448308589273851,4.14466988595069,.00121796,8,,,0,N
(2019 VC37),29.68,.1731572269830705,1.050891900173905,.868922372880822,2.56445562540196,220.0302211247082,97.5553111263069,1.232861427466988,1.07732135662131,.00113686,6,,,0,N
(2019 YB),29.7,.6487417372517422,2.49246284758992,.875498169809011,1.093632906765411,83.35424920449312,46.22260891591982,4.109427525370829,3.93505894726482,.000786778,8,,,0,N
(2020 AP1),29.6,.3856393705250279,1.599320987779538,.9825598487847712,2.210777405209053,100.9426877460351,350.4939781906728,2.216082126774305,2.02260770354104,.00252445,7,,,0,N
(2020 BB5),29.7,.3825668930327712,1.408494954745292,.8696514160560518,.8744557809699636,305.9284718520531,120.4180380728672,1.947338493434532,1.67163380728891,.00145925,6,,,0,N
(2020 BZ13),29.9,.6776219116703267,1.267118713339983,.4084913084932989,18.49743057839884,128.2644825428292,116.6516768656618,2.125746118186666,1.42637644872083,.000383937,7,,,0,N
(2020 CA),29.6,.4394088630743677,.8817724262722889,.4943138069536558,1.222544861953453,136.4663948767123,125.7083582081282,1.269231045590922,0.828024092217411,.00116327,6,,,0,N
(2020 DA1),29.8,.5689607420858844,1.157497913611774,.4989270417203561,7.886873980126872,148.6856391954253,111.7457569305181,1.816068785503192,1.24534169133624,.00107586,7,,,0,N
(2020 DR4),29.75,.2924123325917091,.8154099380639516,.5769740160562103,4.356669420803615,336.4474606069837,32.29820210713754,1.053845860071693,0.736329504099272,.000843497,6,,,0,N
(2020 EG),29.7,.1966764404058734,1.224629879887962,.9837740342969257,2.275135413206861,163.2517318824582,334.8690548443918,1.465485725478999,1.35523771670172,.00486447,8,,,0,N
(2020 FJ4),29.5,.6328268937300155,2.423868579191407,.8899793554119225,7.429265427361942,4.479554701063064,224.3265395505704,3.95775780297089,3.77373852676664,.00183977,6,,,0,N
(2020 FP5),29.7,.292756466507525,1.275328566560539,.9019678817781689,5.34841957636915,182.6261984231986,304.363328302324,1.64868925134291,1.44026144109498,.00253037,7,,,0,N
(2020 HU7),29.7,.5990713552402369,2.421873744103538,.9709985580026845,10.0067779708737,212.783902547463,339.9948828379797,3.87274893020439,3.76908082564287,.00827988,7,,,0,N
(2020 JJ),29.90,.4216908034484771,1.506425439395813,.8711796855217672,11.18908971485709,44.15078470884462,237.3863132570003,2.141671193269858,1.8489691453476,.00142679,7,,,0,N
(2020 KJ4),29.9,.1336166321468406,.9748593544963298,.8446019307316872,2.863952014731603,67.57922953533594,293.913498038818,1.105116778260972,0.962545232739869,.000202283,5,,,0,N
(2020 PX5),29.56,.4957382972474836,1.844281360682898,.930000459292686,2.446540369969793,140.4834749068633,137.16675818228,2.758562262073111,2.50466108312967,.00117923,7,,,0,N
(2020 QG),29.90,.481381266158129,1.909837181400683,.9904773408621499,4.737268344293113,323.4175110028906,339.0108090166023,2.829197021939216,2.63938484312854,.000132691,6,,,0,N
(2020 QK111),29.80,.5432471157519763,2.006661844431237,.9165485851544267,9.55910299377557,153.8187343941424,222.7424565788324,3.096775103708048,2.84262447887983,.000395551,9,,,0,N
(2020 RB4),29.70,.03183453339094312,1.040909660913917,1.007772787556597,3.070376690219039,169.3727767130256,105.8167833866768,1.074046534271236,1.06200793401869,.0190438,6,,,0,N
(2020 RD4),29.7,.3388231593054277,1.011472680701812,.668762311475294,2.604195268346739,352.1579173500357,108.8251678078246,1.35418304992833,1.01727749801934,6.37389E-5,6,,,0,N
(2020 SN3),29.95,.1954832110080689,1.133125382933652,.9116183946030338,5.854849809818609,179.8335875251778,246.4124170497303,1.354632371264269,1.20621619344631,.0041234,7,,,0,N
(2020 ST3),29.69,.2656136776669236,1.336552539519986,.9815459041030167,2.908458073936929,178.9279955160927,211.6130624397871,1.691559174936956,1.54520909391836,.0045938,7,,,0,N
(2020 TK7),29.63,.3079155690025875,1.030003409635712,.7128493236831261,4.84796394158543,21.47266036692517,257.6883609458474,1.347157495588297,1.04536076474023,.00012494,6,,,0,N
(2020 VB3),29.7,.1778401696269726,1.040977557957548,.8558499324725056,4.389624872324084,231.4705669740778,266.3874112926837,1.22610518344259,1.06211184559371,.00317938,6,,,0,N
(2020 YM1),29.7,.1152846413339284,.9047454310291542,.8004421785144478,2.598929997420588,276.9607616831104,317.2336307548849,1.009048683543861,0.860592981999989,.00377105,7,,,0,N
(2021 AS2),29.57,.7796270556108247,2.291396340090741,.5049617582283766,.8285886629857554,108.6404031062823,96.80182244199986,4.077830921953105,3.46863438417288,.000156755,8,,,0,N
(2021 AH8),29.59,.7911026305898735,2.202565286837163,.4601100943743441,5.611925475180835,284.2127036537186,78.34121620330441,3.945020479299983,3.26889813783827,.000201068,9,,,0,N
(2021 BP1),29.6,.1733108341633283,.968370039497734,.8005410201736066,5.760202367077717,113.6488629197157,253.6943325886938,1.136199058821862,0.952950228895707,.00228735,5,,,0,N
(2021 CK3),29.8,.5427303578589063,1.695568520457571,.7753320105753371,.9166755166736953,139.9627653796585,289.724532571359,2.615805030339804,2.20790925380799,.000903298,8,,,0,N
(2021 CC7),29.74,.04835067377833566,1.022192508305526,.9727688117977872,7.02395217511609,143.1933675020666,52.29364835790819,1.071616204813266,1.03349229401924,.00450178,4,,0.003753,0,N
(2021 EF1),29.7,.581874549463838,2.113592003023034,.883746608513635,1.194077527219094,170.0575836629223,41.61958250639414,3.343437397532432,3.07283993178489,.00119875,7,,,0,N
(2021 EN4),29.68,.7577754061369367,3.260172344293968,.7896939220201974,5.661733969264394,174.5810282343288,301.7915677228668,5.730650766567739,5.88666119441343,.000161221,7,,,0,N
(2021 KQ2),29.96,.1128314718820365,.9129388838748591,.8099306458689152,3.28294368812897,248.0741736436418,173.773094648464,1.015947121880803,0.872309816194987,.00287065,5,,,0,N
(2021 KB22),29.98,.2908905882304173,1.361401638349149,.965382714951911,.4681326551904187,75.01546684277442,212.1048372462863,1.757420561746387,1.58850141356843,.000678335,7,,,0,N
(2021 PA211),29.73,.5742733708128165,2.381373339300733,1.013814044576728,3.358485012874025,132.6485389707208,172.7888109107073,3.748932634024738,3.67493306277219,.00170331,8,,,0,N
(2021 RQ2),29.54,.1270559349567321,.9680329447741903,.8450386139069869,1.269343543960051,349.4793697560842,111.6315788284178,1.091027275641394,0.952452681692601,.00145917,3,,,0,N
(2021 SW1),29.82,.3966919641053894,1.410727144186998,.8511030225426708,3.868909687083138,2.740138556092195,298.776765661602,1.970351265831325,1.67560920100403,.000981174,8,,,0,N
(2021 TQ4),29.94,.1210880435082566,1.136890081411176,.9992262857691537,10.64617515998931,193.2415053216226,166.046101167286,1.274553877053197,1.21223248701841,.00272584,6,,,0,N
(2021 TT13),29.70,.5347161278176028,1.905658619359242,.8866722214732292,10.26543305073527,197.7248536555107,132.7134631101151,2.924645017245255,2.63072745702204,.00012249,8,,,0,N
(2021 TK208),29.535,.6114286097983668,1.722418634985837,.6692826035056461,.8907683355220181,193.1319859427039,267.4925250172689,2.775554666466027,2.26056123318625,.00134774,9,,,0,N
(2021 UO7),29.55,.2654472832115919,1.320383050028646,.9698909565999065,1.833226090290101,220.3872947234559,209.4408684728397,1.670875143457386,1.51725337824305,.00163855,6,,,0,N
(2021 VH),29.64,.1733544060155315,.9941393433053649,.8218009079499929,.6123082491740077,217.4221635784112,81.50022579003328,1.166477778660737,0.99124062860564,.000128065,4,,,0,N
(2021 VR1),29.67,.1224557169872526,.9727145634505105,.8536001041592359,2.110859088071921,231.4686243059604,279.4871703224394,1.091829022741785,0.959370432500987,.00373296,4,,,0,N
(2021 VM3),29.86,.5392955468694991,1.877518903508717,.8649813196831612,5.710012865116885,225.3227730653782,231.2762734197801,2.890056487334273,2.57267353966616,.00146735,7,,,0,N
(2021 XF1),29.54,.3927167541554119,1.508757571604913,.9162431952768304,.5035074199894027,86.32658937806812,27.26256989188406,2.101271947932996,1.85326445480684,.00200601,7,,,0,N
(2021 XC2),29.77,.4655263516334758,1.689300527155269,.9028866159361695,3.386612285548581,74.22049806346295,41.55536191955745,2.475714438374369,2.19567763717741,.000831897,7,,,0,N
(2022 AO1),29.60,.5872136227766359,1.945325619928162,.803003915169941,1.394633750469867,105.629314600237,297.547390286196,3.087647324686383,2.71329279757735,.00110063,7,,,0,N
(2022 AY4),29.70,.6958143542702012,2.468875326348829,.7509964353717861,1.334770104878735,107.572382810112,292.9180349715713,4.186754217325871,3.87933193316234,.000819418,7,,,0,N
(2022 BT),29.82,.1831293818182917,1.179639021881322,.9636124570354611,3.931684109903881,303.7199429110545,149.1657416147215,1.395665586727183,1.2812441569144,.00137418,6,,0.0366,0,N
(2022 BN2),29.76,.2746671925283319,1.068672611015944,.7751433052162725,5.911008172394386,308.4570063115164,269.6409676482747,1.362201916815615,1.10477851754075,.000852198,6,,,0,N
(2022 BM3),29.51,.261527712124756,1.152050490638784,.8507573615698201,4.551394426531782,304.7073042238564,108.7581619547092,1.453343619707747,1.23656079206578,.00232662,7,,,0,N
(2022 BY39),29.93,.06574492517768285,.9856291722895314,.9208290561044147,3.365364746846116,124.7319533523674,265.1384265355107,1.050429288474648,0.978539871124596,.00241078,4,,,0,N
(2022 CL7),29.66,.4825181342820365,1.79377341229216,.9282452120682245,7.226285744982227,144.6196277089509,324.5866979339636,2.659301612516094,2.40247886634392,.000920998,7,,,0,N
(2022 DY29),29.77,.6227285093171471,2.495847793566943,.94161221759651,4.082981868220473,158.7323901436317,330.5257336116334,4.050083369537377,3.9430778130195,.000688845,6,,,0,N
(2022 EQ),29.72,.3653006051843855,1.372934079713443,.8714004295158547,11.82406006101862,342.0144448628757,237.0385695052014,1.87446772991103,1.60872840612037,.00173677,6,,,0,N
(2022 EV3),29.84,.5516124215358286,2.147434372692128,.9628828982821502,6.358682733174067,168.5401797274597,26.96095553041358,3.331985847102105,3.14693702962593,.00558721,6,,,0,N
(2022 JV),29.64,.4106481152874814,1.49683223793938,.8821609005280308,3.669164411240306,225.4390327368291,303.3065799789061,2.11150357535073,1.8313354171844,.00206458,7,,,0,N
(2022 MJ3),29.56,.4440571660062749,1.733717347248999,.9638477353736916,3.773742818967709,98.50652658953267,214.8210467849161,2.503586959124306,2.28284089681692,.00160367,6,,,0,N
(2022 QC265),29.60,.5863637235946101,2.410146029508543,.9969238292391488,17.36399070582014,147.4309329117279,197.0203795798695,3.823368229777937,3.74173682240701,.00144136,9,,,0,N
(2022 TB41),29.77,.3817359887936004,1.595645818243894,.9865303840521874,5.191474745821223,188.5981973274207,200.9441031365776,2.2047612524356,2.01563991451134,.00289662,6,,,0,N
(2022 UA5),29.94,.154178044887299,1.132575629662548,.9579573333941743,1.558866070687652,23.78193545885479,315.2120340289197,1.307193925930921,1.20533847831795,2.40615E-5,6,,,0,N
(2022 UV7),29.50,.6318383849138215,2.380811686756145,.8765234758121914,1.834949593167653,210.9084533822246,226.0395606880365,3.885099897700099,3.67363302692829,7.21704E-5,7,,,0,N
(2022 UB13),29.92,.3665579125397297,1.562060244669516,.9894747021221586,9.284401119519933,213.8449467919671,192.7517729036493,2.134645787216873,1.95233738907418,.00220424,6,,,0,N
(2022 UC14),29.67,.1869643558516845,.9886709804934597,.8038247474762467,3.206278799351026,212.6368418906922,77.39111407510447,1.173517213510673,0.98307325856378,.00019939,5,,,0,N
(2022 WM7),29.88,.629843088461169,2.453852984591745,.9083106421468232,.8945142848410214,66.1872488183417,36.42257181309659,3.999395327036668,3.84397904766809,.000164043,6,,,0,N
(2022 WN9),29.55,.6591860145866648,2.257510929811792,.769391297103321,2.318321790674091,245.7111474376953,115.93297330565,3.745630562520264,3.39197774944165,.000473176,7,,,0,N
(2022 WE11),29.86,.5175536360359809,1.966609380793623,.9487835451014145,9.308929531987992,245.9251084821155,208.3790220576311,2.984435216485832,2.75794348131301,.00190055,8,,,0,N
(2022 YC),29.50,.2373885014881836,1.229158316167346,.9373702654006404,.1515471630818958,25.20679485076375,101.8284202646137,1.520946366934051,1.3627617585014,.00147847,7,,,0,N
(2023 BU),29.69,.1103421506341964,1.106564323431292,.9844636361688084,3.731740335855036,125.1129215771135,356.0878703669164,1.228665010693775,1.16405418992894,.0013526,1,,,0,N
(2023 BT3),29.65,.4087499833511496,1.511833242903377,.8938714300369071,5.514915872319086,306.8521353751795,227.5075600124291,2.129795055769847,1.85893428840768,.00114262,7,,,0,N
(2023 CW2),29.72,.1359151916329956,1.147176203305658,.9912575297965568,.2501309436764894,328.2637475351386,187.8934679110976,1.303094876814759,1.22872132742941,.00252166,5,,,0,N
(2023 DR),29.90,.5860538037063491,2.022229685062969,.8370942861639236,3.939938920672454,336.4503733426227,233.9409796261585,3.207365083962014,2.87576851227326,.000516434,6,,,0,N
(2023 ET1),29.61,.3774389308628501,1.385811783657537,.8627524656566969,.6309277354293331,345.6441302021085,125.7850643454372,1.908871101658377,1.63141547309823,.000739566,7,,,0,N
(2023 FZ48),29.52,.574734217561079,2.19319897427441,.9326924778390459,5.409213982346001,179.1277227128516,325.5645399967291,3.453705470709774,3.24806905128998,.00030058,8,,,0,N
(2023 HT),29.98,.5168618965448382,1.912862838690124,.9241769240546038,1.869964417094058,27.73937744304245,220.8343310979027,2.901548753325645,2.64565949010075,.000748298,6,,,0,N
(2023 JA3),29.73,.2281225683097129,1.059310178002027,.8176576195595856,8.055412907813439,230.487298396925,268.9035608088672,1.300962736444469,1.09029223697605,.000254667,6,,,0,N
(2023 LS),29.93,.1133509502837944,1.019805213505356,.9042093234501565,2.373582733321036,257.813269814701,265.0139769550922,1.135401103560556,1.02987388116574,.00122079,4,,,0,N
(2023 LP1),29.70,.3865276082589774,1.125318112675199,.6903515940523477,13.13482297377273,261.6249949553819,261.1792551900155,1.56028463129805,1.19377138904151,.00176151,7,,,0,N
(2023 MW2),29.98,.5197985868243413,2.058880833283678,.9886774857030999,8.27391276967977,91.11516085287842,202.6073936897489,3.129084180864256,2.95430288275343,.000284041,6,,,0,N
(2023 MB3),30.00,.3180694832754966,.8794317965737048,.5997113794614649,5.916929503858369,268.7423363943618,225.1116767183565,1.159152213685945,0.824729345744321,.00157212,5,,,0,N
(2023 RF156),29.66,.5086947634463358,2.047305239716642,1.005851785096541,6.801378676862072,163.7653300742307,189.1441775957674,3.088758694336743,2.92942308175676,.00232278,7,,,0,N
(2023 TX),29.66,.313425917672119,1.325747578834866,.9102239273369579,.770877896804262,191.7413672656557,234.164562513366,1.741271230332773,1.52650934126001,.00068389,6,,,0,N
(2023 TR1),29.84,.6295023711592308,1.315066016127242,.4872288407442197,4.838326129090349,193.6338094947672,288.7564571664821,2.142903191510264,1.50809789793544,.000480266,7,,,0,N
(2023 TP16),29.78,.08995950031247049,1.096988278738077,.9983037613341624,1.394362825745869,13.58248518144033,38.95493383122584,1.195672796141991,1.14897659757872,.0119956,6,,,0,N
(2023 TO17),29.67,.4602396850031568,1.18673584415641,.6405529130599087,3.625501062613651,200.6868397256051,82.22512277783079,1.732918775252912,1.29282366211362,2.20306E-5,6,,,0,N
(2023 TZ65),29.63,.735886585832331,2.412918106682929,.6372840392630161,7.33648993856851,196.6482602726942,97.99076081485505,4.188552174102842,3.74819412730053,.00092988,8,,,0,N
