ID,H,e,a,Perigee,i,RAAN,arg_perig,Apogee,M,period [y],MOID,condition_code,SMASS taxonomy,Spin period,Satellites,PHA,delta_v_tot,period_sin,approaches,date_approach,is_NHATS,is_geometry,n_backup,familiar,delta_H
(2002 AS4),22.26,.7936368789470075,1.235664420122746,.2549955663106659,26.29532248947697,285.3846553011795,42.67419687249095,2.216333273934826,242.5752442075228,1.37359599175273,.0360389,0,,,0,Y,9089.374742909666,3.6766882463285753,1.0,2034-12-28,False,False,0.0,-,999.0
(2002 AC9),21.23,.560483559436724,1.702921699979513,.7484620841329587,2.277180383061792,2.426002452671292,28.62411185032967,2.657381315826068,114.4151849251334,2.22228738891583,.0287414,0,,,0,Y,2371.076503434803,1.8181381965226695,1.0,2030-08-21,False,False,0.0,-,999.0
(2002 LX),21.22,.6688623444287204,2.516841972006509,.8334211500536316,3.240922651155267,197.4401676731599,345.4464455678838,4.200262793959388,235.6754006834673,3.99293392920565,.0371852,0,,,0,Y,2249.3794228846705,1.334120305911801,2.0,2034-01-18,False,False,0.0,-,999.0
(2002 LY1),22.3,.3786764328899199,.9555619958426804,.5937131878518017,2.894805379206567,247.7656313941995,134.3380656710387,1.317410803833559,256.526921448281,0.934106739667419,.011983,0,,3.204,0,N,2307.2328500868844,14.176058901209789,1.0,2030-06-11,False,False,1.0,(2014 HC199),0.09999999999999787
(2002 LX64),21.2,.5706048746922641,1.357165324209091,.5827601744520766,4.846105505837239,285.505262956251,230.9864960507812,2.131570473966105,90.16128422449528,1.58109270358841,.0417216,0,,,0,Y,4462.494115255006,2.72089581201884,1.0,2032-06-13,False,False,2.0,286080 (2001 TX1),0.03999999999999915
(2002 UQ12),22.39,.69845110587787,1.761113068081222,.5310616981039241,2.859435241167245,190.1012655388668,310.1257255838738,2.991164438058521,123.9083555750534,2.3371633203033,.026646,0,,,0,N,4837.5232237521195,1.7478518030042707,1.0,2030-11-13,False,False,0.0,-,999.0
(2003 AF23),21.01,.4258409136289206,.8744695450443906,.5020846350420208,23.232125360,286.7458698710061,43.9502279210628,1.24685445504676,316.062269920722,0.817758817792864,.0331827,0,,19.89,0,Y,3182.403192298063,4.487233938503515,1.0,2030-01-04,False,False,1.0,(2025 AK2),0.8589999999999982
(2003 BR47),21.57,.5002678313022789,1.628337160163798,.8137324604197433,4.422651151278551,314.406727735341,112.7131939558512,2.442941859907854,181.9353904020413,2.07790028789737,.00795442,2,,,0,Y,2089.3406762763484,1.927729597280906,1.0,2030-02-05,False,False,1.0,(1999 UR),0.07000000000000028
(2003 DF6),21.2,.1727966960470365,1.22067933779033,1.009749981287276,25.78327645751564,157.1965043784234,76.39881974731779,1.431608694293383,317.417623021416,1.34868520202196,.138133,1,,,0,N,3051.2538254145898,3.867916373282227,1.0,2030-03-03,False,False,0.0,-,999.0
(2003 DZ15),22.41,.4870583789691292,1.22158298883323,.6266007585158533,3.675715018192707,141.808212860465,263.7210310652249,1.816565219150607,67.83678360214063,1.35018309701917,.00022417,0,,,0,N,2229.850192393429,3.855648969102748,1.0,2030-02-04,False,False,3.0,(2008 PF1),0.28999999999999915
(2003 FU3),21.10,.3940231697923613,.8584419461307342,.5201959294335788,13.04013814199586,21.54142590679564,339.3869334723465,1.196687962827889,240.6405146515762,0.795379874690878,.0832092,0,,,0,N,6053.869181113726,3.887104816739255,1.0,2034-04-08,False,False,0.0,-,999.0
(2003 GQ22),21.48,.1819371090466816,.8719181944141454,.7132839187972333,17.02125712164672,199.4935764177989,168.7825451553846,1.030552470031057,341.2414282802063,0.814182592180374,.0258778,1,,,0,Y,2644.545639346565,4.381627113056631,1.0,2034-04-15,False,False,1.0,(2009 HC21),0.620000000000001
(2003 RS1),21.7,.6415405219948926,2.774965068274426,.9947125298560577,2.657415006614238,172.3522669026974,164.1486308682567,4.555217606692794,187.3141818608758,4.62268694136917,.00151402,0,,,0,Y,1042.334228878885,1.276038204841972,1.0,2031-07-31,False,False,0.0,-,999.0
(2003 TM1),22.26,.5628639220372552,1.362049469457592,.5954009630699292,1.705523122582953,271.3452740607825,355.06985453479,2.128697975845255,125.4132589588869,1.5896353952859,.0289254,0,,,0,N,2727.7838468236623,2.6959633156268112,1.0,2030-09-29,False,False,0.0,-,999.0
(2003 WP21),21.5,.7809237585404653,2.270363720134253,.4973827505530992,4.307725537172651,37.12900563133303,124.6533955434057,4.043344689715406,32.4627404834736,3.42098649427744,.0338211,1,,,0,Y,6611.777666326778,1.4130547619178095,1.0,2031-06-14,False,False,0.0,-,999.0
(2003 YQ1),22.0,.3411108896943693,1.745715418216467,1.15023287875547,11.31977372476206,268.2108738551966,171.496851801092,2.341197957677464,12.10547458980792,2.30657921240033,.168047,7,,,0,N,1329.520193198527,1.7653573472693551,1.0,2033-12-15,False,False,0.0,-,999.0
(2003 YR1),22.2,.4509224245660872,.8990377800808481,.4936414845102793,29.33223396340656,86.39115996545314,138.0731220536442,1.304434075651417,68.31385387349417,0.852462171142315,.0671723,1,,,0,N,5342.582252292393,5.77792270458718,1.0,2032-12-21,False,False,0.0,-,999.0
(2003 YS17),21.6,.3128500738227534,.9299132148727339,.6389897969510452,6.528201457690133,98.90735201665559,134.6569290644715,1.220836632794423,320.4731622507076,0.896750921130035,.0307937,0,,,0,Y,3151.4828837652576,8.68531643037155,1.0,2030-01-03,True,False,3.0,(2015 TY237),0.020000000000003126
(2004 CO49),21.72,.3884339360772988,1.374891436975548,.8408369444321625,4.261661752377291,115.1126449309043,315.9751405661616,1.908945929518933,330.9503877853993,1.61216991688143,.021102,0,,,0,Y,2357.5511724798994,2.6335333906871607,1.0,2033-02-11,False,False,1.0,(2018 CY14),0.4800000000000004
(2004 FJ11),21.03,.5621118998767838,2.248161761878265,.9844432826785356,2.388399104280314,20.88565346058522,232.4840948521594,3.511880241077993,12.5422536526626,3.37092847326481,.0214418,0,,,0,Y,1320.3728898631462,1.4217756930570673,1.0,2031-05-31,False,False,0.0,-,999.0
(2004 FN17),21.13,.3284980975921259,1.629064132718522,1.093919664264921,14.65148412884056,195.6693109794712,24.44828476761892,2.164208601172122,306.3420680058092,2.0792919638089,.110584,1,,,0,N,1463.3916193554405,1.926533351060011,1.0,2031-04-16,False,False,0.0,-,999.0
(2004 LB),21.6,.05287774619601927,1.051236313117638,.9956493061605642,37.32809650531506,254.0086795982748,144.6871115461063,1.106823320074711,180.1508023577825,1.07785101217238,.0199696,0,,,0,Y,3190.3614113641015,13.845048151535519,1.0,2032-06-06,False,False,0.0,-,999.0
(2004 MO3),22.2,.3358045540387429,1.232451307578996,.8185885458629659,2.553663426658402,252.5310936535074,297.9928985235016,1.646314069295027,351.9439419935997,1.36824180974691,.0111967,0,,,0,N,1813.0215290159401,3.7156069015826656,1.0,2030-06-09,True,False,3.0,755140 (2017 AE5),0.019999999999999574
(2004 RQ10),21.01,.4412069070001142,1.865043208339074,1.042173262966221,5.681610377247441,335.2218634448356,349.553677429192,2.687913153711926,329.2318526265462,2.54707391926976,.0338176,3,,5.69,0,Y,638.1283584192199,1.6463815255007426,1.0,2032-09-12,False,False,0.0,-,999.0
(2004 RE84),21.9,.6055273415902097,1.6740799046564,.6603787503802184,1.996237997626836,321.9181378440325,131.847868700141,2.687781058932582,66.42500071576278,2.16606994859084,.0200303,0,,,0,Y,3120.660213572041,1.8575814866067595,2.0,2033-03-10,False,False,1.0,(2013 JN7),0.8999999999999986
(2004 RX164),21.28,.4844712057077487,1.705783131546493,.8793803211302244,12.4879996174738,185.7621796724591,102.4593610796129,2.532185941962762,34.04147594543326,2.22789092938465,.0800912,0,,,0,N,6640.4806415759695,1.814404582743472,1.0,2033-05-15,False,False,0.0,-,999.0
(2004 TB10),21.50,.09366559564064847,1.103375604403171,1.000027271201387,22.50369729508964,12.82347628668348,149.9128886220125,1.206723937604954,314.9638051995398,1.15902624035488,.0138453,0,,,0,Y,1220.8073195279953,7.288270399705218,1.0,2033-10-12,False,False,0.0,-,999.0
(2004 TD10),22.18,.4428353615802796,.7511441578082481,.418510963086318,2.600431612621281,47.87997431955675,137.235669615715,1.083777352530178,124.3068223829221,0.651018219424177,.0116646,0,,,0,N,2084.927190049355,1.8654791042385976,2.0,2030-09-15,False,False,0.0,-,999.0
(2004 TL10),21.3,.6574282882761316,2.650617281184565,.9080264991402626,9.507137598349274,9.997606358044219,325.5503119143949,4.393208063228868,229.3681740067996,4.31547634028367,.0129232,1,,,0,Y,2903.395866280132,1.3016157852945018,1.0,2030-10-10,False,False,0.0,-,999.0
(2004 WK1),21.10,.7302570798960879,1.084364513515287,.2924996503326715,34.46382032852357,51.78570581671786,223.1475903163637,1.876229376697902,278.9322716696374,1.12920072198182,.0420935,1,,,0,Y,8355.875143344005,8.73989482923099,1.0,2030-11-06,False,False,0.0,-,999.0
(2004 XD6),22.16,.5630219794222803,1.944034964925915,.8495005509072031,6.666549025848563,66.45605256645683,88.78245213840395,3.038569378944627,95.19532628761245,2.71059298426279,.0670642,0,,,0,N,4677.179348104131,1.5845925998760995,1.0,2032-04-29,False,False,0.0,-,999.0
(2005 GD60),21.7,.3743209030499095,1.329998806082207,.8321524519342139,9.89577858982345,199.0494560221632,100.101887755947,1.827845160230201,208.5143652247484,1.53385772854785,.0324718,0,,,0,Y,3247.22003778768,2.8731582339738844,1.0,2031-08-30,False,False,0.0,-,999.0
(2005 JU1),21.70,.6863332402221858,2.335720888158008,.7326380027338808,6.065394663461294,32.95646176757429,269.5532897312764,3.938803773582136,142.5337757531285,3.56976493447818,.0337597,0,,,0,Y,5831.371340861403,1.389140651186861,1.0,2030-06-01,False,False,0.0,-,999.0
(2005 MF5),21.73,.3817863634716773,.8037921972933876,.4969152973018361,29.51979150093858,98.03572064277537,349.7499569233084,1.110669097284939,112.3532462543239,0.720649154269819,.0816884,1,,,0,N,8010.670223744342,2.5797278414752984,1.0,2031-07-06,False,False,0.0,-,999.0
(2005 NE21),21.24,.4964676594945621,.789164479427592,.3973698373699309,10.63277399422526,289.6847392288836,194.7615690980187,1.180959121485253,328.9694788053479,0.701066953672974,.0566323,1,,,0,N,5154.82932752822,2.345230687228948,2.0,2031-08-28,False,False,3.0,(2023 LV1),0.14000000000000057
(2005 SP9),21.61,.6238620319484014,.865682896397141,.3256162056278432,27.73813360173383,354.8042296292881,228.1491608915795,1.405749587166439,315.1719921898838,0.805464599777505,.051454,0,,,0,N,7015.299971510793,4.140452580128218,1.0,2034-09-20,False,False,0.0,-,999.0
(2005 TS15),21.03,.3528944242275229,1.260439449045295,.8156373954007996,33.99778855801482,16.19451533848422,106.0928026984384,1.705241502689791,90.54910774589966,1.41511320336608,.00561226,0,,,0,Y,3352.588811677266,3.4089814341995766,1.0,2030-04-02,False,False,0.0,-,999.0
(2005 VA2),21.14,.3232643690152595,1.207567327430615,.8172038372853143,5.822826322767504,232.1015758238445,356.6884381436458,1.597930817575916,263.4189063378233,1.32701317068273,.0966097,2,,,0,N,2615.1353469883747,4.057980808272111,1.0,2034-08-08,False,False,3.0,(1994 CJ1),0.3999999999999986
(2005 VR7),21.18,.2870958420145927,1.082846511184603,.7719657802834956,25.25083562701126,254.8558915843409,101.078969288263,1.393727242085711,343.0372611316777,1.12683039918383,.0310306,0,,,0,Y,3358.1182443518037,8.884545080951643,1.0,2031-06-01,False,False,1.0,(2025 AK2),0.6890000000000001
(2005 WD),21.93,.5607264759348809,2.307866249437755,1.013784540461472,26.1734274839926,227.6511943895263,161.0498237854663,3.601947958414037,150.5423164511296,3.50609884986576,.0419736,0,,2.927,0,Y,2449.1251601475446,1.3990265587702437,1.0,2033-11-20,False,False,0.0,-,999.0
(2005 WS3),21.23,.5755244102601386,.6716038947446741,.2850794592933333,23.07190055345683,69.37553498894333,176.1028493698674,1.058128330196015,308.6747998374197,0.550399475406482,.0657868,0,,,0,N,7687.616519068585,1.2241966930623494,2.0,2033-11-16,False,False,0.0,-,999.0
(2005 XT77),21.41,.266535519288911,.8410710070650054,.6168957094380869,17.21876322607631,84.78867045279679,150.0101778500466,1.065246304691924,15.64669325726208,0.77136014535245,.027712,0,,,0,Y,1619.068023747881,3.373690674101886,1.0,2032-12-17,False,False,0.0,-,999.0
(2006 CU),22.0,.4539827961802397,1.510103498818262,.8245424899031845,3.798964676594539,148.7108664618254,253.2436818517125,2.195664507733341,68.03792050279948,1.8557448883609,.00879031,0,,,0,Y,2783.319507595572,2.1685725659611093,1.0,2031-12-11,False,False,3.0,(2003 DZ15),0.41000000000000014
(2006 DP62),22.25,.6700282134481393,1.512504619726692,.4990838515391593,5.428113576076034,299.4293497682798,98.23792371836853,2.525925387914226,47.96064840857023,1.86017270271492,.0121729,0,,,0,N,5906.835826266428,2.162557236289585,1.0,2032-02-13,False,False,1.0,(2020 BB3),0.14999999999999858
(2006 KC),22.2,.4734777597231732,1.220756760312538,.6427555842728386,14.47084754510881,236.9586390294887,254.556376257003,1.798757936352237,285.194402088808,1.34881351614484,.0320455,6,,0.65,0,N,4328.638447852274,3.8668613849950804,1.0,2033-05-05,False,False,0.0,-,999.0
(2006 YF),21.05,.1988005928834856,1.107778173047655,.887551215462397,4.679573494819239,274.2871652424141,27.32513378650506,1.328005130632914,242.6592569294669,1.16597008509154,.0564382,0,,,0,N,2193.5990949009233,7.025182185382713,1.0,2034-04-30,True,False,1.0,455415 (2003 GA),0.3999999999999986
(2007 AM),21.82,.4670474668260995,.7987500836979625,.4256958804796941,11.71860152287966,107.098085881998,172.5235192178792,1.171804286916231,151.7465999225376,0.713878951775287,.0974619,1,,,0,N,5324.237947000998,2.4950242430770864,1.0,2032-01-09,False,False,0.0,-,999.0
(2007 AV2),21.17,.4741293341823977,1.43772159744712,.756055613709864,12.31492347366891,285.8217188035978,293.4428393110136,2.119387581184377,57.12758294876088,1.72393305666033,.0383856,1,,,0,Y,3882.55852137766,2.381343192992499,1.0,2031-07-23,False,False,0.0,-,999.0
(2007 EC),22.23,.195732935158961,.9283677811676807,.7466556304527185,5.850331165713506,307.5407318303427,46.29238000496146,1.110079931882643,65.32917612567496,0.894516368831866,.0244473,0,,,0,N,1429.895958902169,8.480143875650864,1.0,2032-01-16,True,False,1.0,(2024 JR16),0.41000000000000014
(2007 ED125),21.14,.5846233273689545,1.920844931705812,.797874176372168,3.780518568104454,173.2659999253673,290.3775961137835,3.043815687039456,234.4675925641477,2.66223667081576,.00878378,0,,5.62,0,Y,3288.901138964747,1.601599048773987,1.0,2031-02-22,False,False,0.0,-,999.0
(2007 KE),22.5,.5237946507923555,1.678345141049746,.7992369339845474,9.206967287073768,80.89142610494805,78.90526068959655,2.557453348114944,28.71991703776652,2.17435331893225,.0407727,0,,0.731,0,N,4884.0691405474045,1.8515324850524748,1.0,2031-01-30,False,False,0.0,-,999.0
(2007 MC4),21.1,.1737410780833169,.972172639331071,.803266316890587,19.18780712015011,109.3621605650061,358.3034245892497,1.141078961771555,175.8744934541025,0.958568809533007,.125331,2,,,0,N,7001.394797182073,23.136405175146248,3.0,2030-06-27,False,False,0.0,-,999.0
(2007 OX),21.3,.3484794603191594,1.505481382715271,.9808520429461115,22.10119171733817,121.8965469885786,110.5572934940936,2.030110722484431,157.0455561109349,1.84723133132353,.128345,0,,,0,N,8654.888995878624,2.180315178426909,1.0,2031-07-13,False,False,0.0,-,999.0
(2007 PB8),21.36,.4450522442951105,.8804569175211429,.4886075903732032,16.55867661218681,323.1249271995088,169.4544565544838,1.272306244669082,135.2954119722228,0.826171800395782,.159669,0,,,0,N,7079.323188746419,4.75280651975259,1.0,2031-09-15,False,False,0.0,-,999.0
(2007 SW2),21.46,.4654333255448129,.9118407894106014,.4874396984278178,8.564118558570444,339.6074088810509,174.0309773550669,1.336241880393385,105.8259387140102,0.870736451588164,.106735,0,,,0,N,4316.976211313956,6.73613298014984,1.0,2034-10-17,False,False,1.0,286080 (2001 TX1),0.22000000000000242
(2007 TH1),21.88,.417804676708195,1.361562528015042,.7926953361797245,20.10519016529394,13.67977964997626,282.3781548259766,1.930429719850359,295.3374708403605,1.58878301416876,.0211317,0,,,0,Y,2897.3604354715008,2.6984185615676997,1.0,2034-10-05,False,False,0.0,-,999.0
(2007 TQ24),22.06,.5394798644996406,.7932780981624032,.3653205372552173,10.59039355061909,183.4956116496028,29.98940889203703,1.221235659069589,162.2613268594577,0.706555689873754,.0165668,0,,52.3,0,N,4004.7216287944366,2.407801635580456,1.0,2031-09-22,False,False,0.0,-,999.0
(2007 UH),22.0,.3359227280993258,1.17236817176708,.7785430571702635,15.13610380337045,206.5998787626056,294.9099318191073,1.566193286363896,64.37368826659849,1.26941676997198,.0647119,6,,,0,N,4318.529633521344,4.711721434801562,1.0,2032-05-01,False,False,0.0,-,999.0
(2007 US12),22.13,.5147554118727586,.9061336357322386,.4396964428591299,8.804099490059908,211.0754134282044,44.66985033366297,1.372570828605347,329.4681241486027,0.862574430041253,.0136312,0,,,0,N,3560.346924213897,6.276666200476262,1.0,2032-10-19,False,False,1.0,306383 (1993 VD),0.6400000000000006
(2007 VD3),22.2,.1503861206378949,.9721294651214044,.8259346861040047,13.11935931846921,53.75823545869657,179.9493019678773,1.118324244138804,50.41698360366954,0.958504955147064,.129216,2,,,0,N,5818.7578993480565,23.09926302150376,3.0,2031-12-06,False,False,1.0,164207 Cardea (2004 GU9),1.0199999999999996
(2007 VM184),21.0,.5227630159942144,1.180731914625534,.5634889378552663,23.28322339401412,65.70957276831899,110.124738178567,1.7979748913958,.171721701571223,1.2830251085738,.0329472,0,,42,0,Y,4376.647475429596,4.533255424012127,1.0,2034-11-26,False,False,0.0,-,999.0
(2007 YM56),22.32,.3116408292936053,1.246720073646519,.8581911959983334,6.427250655686611,273.4711204237483,306.8188977564596,1.635248951294705,300.6879924017632,1.39207178310964,.029534,0,,,0,N,2611.7581448478068,3.5505533503806297,1.0,2033-07-10,False,False,0.0,-,999.0
(2008 AG1),21.0,.5604098442787139,1.787473109662526,.7857555826241612,4.242164242972445,196.2828240844669,204.6877583468116,2.789190636700891,28.08389487771818,2.38983258244448,.0501825,0,,,0,N,2650.768645726779,1.7195111214338994,1.0,2031-08-28,False,False,1.0,(2022 MN2),0.5799999999999983
(2008 AX1),21.5,.4760011253948781,1.546746918519053,.8104936446029236,12.91383012237006,263.2290286490947,126.516331397127,2.283000192435181,287.978160672259,1.92369887709538,.0298296,2,,,0,Y,4282.557459457059,2.0826038926717687,1.0,2032-12-27,False,False,0.0,-,999.0
(2008 CG),22.0,.2517448781742652,1.028097691809603,.7692793636337514,19.35435487187776,138.97359610,230.9935212074788,1.286916019985455,109.7590094128833,1.04246090897723,.125221,2,,,0,N,5247.231123487022,24.551073777913135,1.0,2033-01-26,False,False,0.0,-,999.0
(2008 EL),22.2,.5386888476022845,1.10259963882339,.5086415100189228,3.16762688888029,184.6022174152847,102.5031775527797,1.696557767627856,64.47666573277007,1.15780380124593,.0100427,0,,,0,N,4148.088057473207,7.336982963050086,2.0,2032-11-04,False,False,2.0,(2024 XU16),0.00999999999999801
(2008 FW5),21.5,.5437879110674111,2.139247993196657,.9759507957210954,13.46827350694505,160.6068296109756,.09269716483226907,3.302545190672218,113.8505945136493,3.12895921396337,.0132487,5,,,0,Y,3139.2482191560493,1.4697130848920084,1.0,2033-03-24,False,False,0.0,-,999.0
(2008 GO20),22.46,.4901767430036642,1.891276213629806,.9642165991124455,2.246984085045978,119.5388274526451,160.5679327629196,2.818335828147167,94.26855222106433,2.60100174189022,.00834305,0,,,0,N,1064.4842760297201,1.6246089394127403,1.0,2034-07-24,False,False,0.0,-,999.0
(2008 KV2),21.26,.4120557898780264,.8501534277947211,.4998427855872556,5.040137239053368,66.77390984142161,347.8583109553165,1.200464070002187,179.3757871760789,0.7838882732979,.0442509,0,,0.038,0,Y,2881.4942859372686,3.627236176676584,2.0,2030-06-25,False,False,2.0,515639 (2014 MK27),0.4599999999999973
(2008 PF1),22.12,.4946174531888753,1.359802635739989,.6872205192107557,2.75520224002567,129.5570054846768,284.231520621599,2.032384752269222,35.63841575904935,1.5857036294418,.00765381,0,,,0,Y,3062.2425590521675,2.7073481360411606,1.0,2031-02-07,False,False,2.0,(2003 DZ15),0.28999999999999915
(2008 PW4),22.42,.2730432979020552,1.162405992515655,.8450188268180692,2.678892867030624,116.7488062803775,295.4140778324966,1.479793158213242,271.8714463731688,1.25327091953045,.00417456,0,,,0,N,1688.099307675147,4.948341174951882,1.0,2033-11-18,True,False,1.0,667303 (2011 FR29),0.870000000000001
(2008 PR9),22.46,.5117949104538149,.9437303539197465,.4607339619428428,3.30323086932133,18.73151197815648,75.59236925731203,1.42672674589665,154.8221729585184,0.916811575518895,.0221376,0,,,0,N,3942.1005039934485,11.020903223466316,1.0,2030-08-20,False,False,2.0,(2022 HB),0.5199999999999996
(2008 QV11),21.34,.4528198916139051,.9079348350366307,.4968038814428548,8.277635650671217,114.3223444177313,7.418091831577346,1.319065788630407,118.516252932189,0.865147627144401,.0984067,0,,,0,N,4190.02228288249,6.415516529848587,1.0,2034-09-14,False,False,0.0,-,999.0
(2008 RV),21.72,.5636658336474291,2.268802713566441,.989956140642464,2.280764807144677,119.9075628680907,192.3500865357965,3.547649286490419,263.6746059798571,3.4174589112438,.00611237,6,,,0,Y,794.1226536581948,1.4136574960380581,1.0,2032-06-25,False,False,0.0,-,999.0
(2008 SC),21.79,.7019965607465418,1.092002107002433,.3254203835587478,16.87110323942028,6.698071546911888,122.7100614457111,1.858583830446118,341.3898368893153,1.14115179247412,.0335865,1,,,0,Y,7784.622238215583,8.084571739911478,1.0,2032-09-17,False,False,0.0,-,999.0
(2008 SS),22.18,.4792016607073609,.9284142582971836,.4835166038967806,21.14042740997823,5.024565386520096,135.037903243511,1.373311912697587,248.7205515374951,0.89458354329811,.0450865,7,,,0,N,4905.039838678562,8.486184902115683,1.0,2034-09-29,False,False,0.0,-,999.0
(2008 YG3),22.0,.5737809750068809,2.578309623666323,1.098924613929436,10.64081766783758,102.1874472013401,346.9225188996799,4.05769463340321,285.9717200641391,4.14009976669986,.120654,6,,,0,N,1255.4255689017564,1.3184612191640541,1.0,2033-12-25,False,False,0.0,-,999.0
(2009 BE58),21.72,.5596992493853605,.9371370356887764,.4126221402425464,1.867626241085279,149.5404930612086,120.8975227997821,1.461651931135006,42.8785998570543,0.907220498748388,.00407575,0,,,0,Y,3306.937369522985,9.778242893201853,1.0,2034-11-01,False,False,4.0,(2019 WL4),0.10999999999999943
(2009 CS1),21.12,.3284174738053597,1.344692395864353,.9030719161693056,14.88240478901907,332.4839183918157,255.1213761335177,1.786312875559401,324.6730502734988,1.55934648531342,.0767984,0,,,0,N,4464.867086271273,2.7878006320888344,1.0,2034-03-01,False,False,2.0,(2011 QG21),0.5899999999999999
(2009 DR3),21.54,.5595646967767417,1.978318648802014,.8713213739573418,4.070699311996976,344.5119758726715,237.7341514951522,3.085315923646686,208.932113084434,2.78261146160481,.0107899,0,,,0,Y,2671.0291137968993,1.5609747393297595,1.0,2034-03-24,False,False,0.0,-,999.0
(2009 DM45),21.45,.3673370675089545,1.172296579551172,.741668591768067,26.69220986870796,336.3214320127176,90.8921630472704,1.602924567334278,164.270009470067,1.26930049382143,.00811242,0,,,0,Y,2644.5417668916207,4.713324048574111,1.0,2031-08-29,False,False,0.0,-,999.0
(2009 EP2),21.61,.3561949453450649,.9269690012722291,.5967873285274982,27.70278153908486,175.1595686998611,129.8322177574807,1.25715067401696,75.5019799663765,0.892495467025311,.0430432,1,,,0,Y,3802.215428648945,8.301933344851994,1.0,2034-03-18,False,False,0.0,-,999.0
(2009 EG3),21.31,.5429310149103576,1.353445696644834,.6186180509393984,22.55640760820219,175.3325078397099,109.7506482495761,2.08827334235027,267.569953658856,1.57459713030786,.0869123,7,,,0,N,7435.028712040198,2.740349798587083,1.0,2034-10-10,False,False,0.0,-,999.0
(2009 HC21),22.10,.1569016266820157,1.168282056802927,.9849767016671366,19.35381758497026,213.2903336661962,126.9033459003093,1.351587411938717,340.8180450083383,1.26278601087119,.0442322,0,,,0,N,2865.032791692055,4.805377602425613,1.0,2033-10-27,False,False,1.0,(2003 GQ22),0.620000000000001
(2009 QH6),22.50,.1878713113767294,1.06022396183508,.8610382957720918,14.27869560139959,323.73872154,104.4257359119548,1.259409627898068,244.9649156243538,1.09170330561046,.00724131,0,,,0,N,1394.5148158611487,11.904732314098146,1.0,2033-08-23,False,False,1.0,429389 (2010 PR10),0.8399999999999999
(2009 UD2),22.2,.3227890117367851,1.392622518955082,.943099272339179,3.83729346003725,2.543142655159343,107.0554698640595,1.842145765570986,350.4534430461204,1.64345691299743,.0385768,0,,,0,N,2044.8057267044956,2.5541056126690402,1.0,2033-02-28,True,False,1.0,(2014 QN433),0.1999999999999993
(2009 VT),22.25,.3993949161596137,1.369747768836592,.8226774735422835,3.40467549839952,214.6094486462419,300.3248931571154,1.916818064130901,51.40831301109407,1.60313134175444,.00935216,0,,,0,N,2299.5580551901294,2.658013654357797,1.0,2034-04-17,False,False,0.0,-,999.0
(2009 WA),21.19,.1447590523082465,1.135647571834058,.9712523055791986,29.84261903156731,47.5338355645499,71.12459152819696,1.300042838088918,60.54852934961799,1.21024575291462,.0698048,0,,,0,N,4241.810106544803,5.756338647212037,2.0,2032-11-12,False,False,0.0,-,999.0
(2009 WD11),21.99,.4082140216212535,1.066383417931355,.6310707543073785,11.64984047175891,65.2981080129948,127.5018375671035,1.501696081555331,106.6849350934774,1.10123061643186,.0750718,0,,,0,N,6348.209663102807,10.878434363512126,1.0,2034-07-17,False,False,0.0,-,999.0
(2009 WR25),21.58,.4810496067961748,.8674585429109481,.4501679519316538,31.7194175086432,238.2184371428144,31.35446666894574,1.284749133890242,267.5134547167187,0.807944064654766,.10424,1,,,0,N,7657.804751862746,4.206816431902663,1.0,2030-11-14,False,False,0.0,-,999.0
(2009 XV1),22.5,.66234880589173,1.717459207164402,.579902152131303,19.54382680783104,80.62846777650194,255.1510254780405,2.855016262197501,241.5131054169605,2.25080488008432,.0676284,0,,,0,N,7974.13270242141,1.7994852082225543,1.0,2034-06-01,False,False,0.0,-,999.0
(2010 CC55),22.44,.4689419214869722,1.545908013496255,.8209669392052128,6.78247326992446,70.54784515631162,18.24186404210414,2.270849087787296,255.1973378824511,1.92213406213465,.0793353,1,,,0,N,2933.217915055053,2.0844410168355543,2.0,2033-03-02,False,False,0.0,-,999.0
(2010 CE55),22.2,.2205720375093022,1.289644468878151,1.005184960715096,2.528241441865711,191.8913592386837,58.70163961900286,1.574103977041206,281.3430769388254,1.46458034676311,.0287673,0,,,0,N,1118.5222937303433,3.1524802049146974,1.0,2032-07-14,True,False,2.0,455415 (2003 GA),0.75
(2010 EB43),22.33,.2184393467559407,1.3516504279004,1.056396791387449,25.44339589605341,166.0274164334563,323.58977053817,1.646904064413351,132.5846025407298,1.57146524913177,.101478,0,,,0,N,2296.9606669262257,2.749887681743212,1.0,2032-03-03,False,False,0.0,-,999.0
(2010 FB6),22.0,.1864494768621924,1.296723257110098,1.054949884186882,25.49954437766403,2.946283525009,49.64742889345766,1.538496630033314,62.70068833257853,1.4766553813756,.110296,7,,,0,N,2518.2878775443355,3.097951767824497,1.0,2034-09-29,False,False,1.0,(2017 UQ),0.14999999999999858
(2010 FF10),21.80,.6317398620855577,2.37951313580633,.8762798355612661,5.075877037635245,166.0866353751398,105.333777232969,3.882746436051393,328.9502458566219,3.67062790740228,.0375201,0,,,0,Y,3585.2136607134903,1.3744437767718454,1.0,2032-05-31,False,False,0.0,-,999.0
(2010 KQ10),21.64,.6620257919752397,2.383998555763288,.8057300238162696,6.703553034076694,243.8514615755187,287.7660394662295,3.962267087710306,352.7346544679499,3.68101158454418,.023591,0,,,0,Y,4903.471172349095,1.3729935393658579,1.0,2032-04-25,False,False,1.0,(2018 XB20),0.240000000000002
