ID,H,e,a,Perigee,i,RAAN,arg_perig,Apogee,M,period [y],MOID,condition_code,SMASS taxonomy,Spin period,Satellites,PHA
(2010 VP139),29.202,.3065113319141641,1.204241210197104,.835127632913665,2.690099867021906,48.8851440513273,290.0569441787646,1.573354787480544,41.62192020618651,1.32153427040457,.000485586,9,,,0,N
(2010 WA),30.0,.5044613798690726,1.698125947059641,.8414869886144588,8.218985578597337,234.3753754923209,236.405186236604,2.554764905504824,175.5714437690353,2.2129064224064,.000302122,7,,0.0085799,0,N
(2010 XB),29.6,.6528002850334773,1.775678682111714,.6165151323013176,1.486531536854476,248.4348177127574,92.65509568465133,2.93484223192211,54.68586813109788,2.36621810747548,.000177028,7,,,0,N
(2011 AM37),29.9,.1472712874521268,1.100426351608554,.9383651460609157,2.629440706252808,291.1882664595092,129.308251737285,1.262487557156193,181.0277017509868,1.1543823419208,.000423767,6,,,0,N
(2011 GP28),29.4,.5203483726345582,1.592573854155,.7638806408450995,4.051086569700582,16.39580887256045,252.1953319159713,2.421267067464901,335.5434623650372,2.00982190133917,.000202236,8,,,0,N
(2011 JV10),29.7,.2029154736465071,1.140970733591493,.9094501167679725,1.375892712723803,218.6743594853348,299.9187132895954,1.372491350415013,225.7989704328726,1.21876495930514,.00211395,7,,,0,N
(2011 YC40),29.64,.4203901975506866,1.437315808407421,.8330823317683008,6.43732065637561,96.13437811193681,298.6023081707161,2.041549285046542,26.50410722043035,1.72320325217523,.000521785,8,,,0,N
(2011 YB63),29.8,.5132026457171851,1.950559751996695,.9495273266425346,1.492653249348935,277.22060470222,210.8007357474941,2.951592177350855,314.9805247366554,2.72425082019683,.00197697,7,,,0,N
(2011 YC63),29.0,.5964671438488792,1.532866544852514,.6185620149428351,10.40986235276682,98.29110080403277,269.9757302887596,2.447171074762193,26.75461030287022,1.89786239626115,.00124064,8,,,0,N
(2012 EP10),29.1,.115941158539049,1.050173221441641,.9284149214810119,1.032310480867221,347.9743874384472,105.9218607497453,1.17193152140227,141.662567329927,1.07621641581904,.00217008,6,,,0,N
(2012 FN),29.2,.1870689762645295,1.221448485739605,.9929533679524377,3.233220287106682,356.9089130110197,147.9150359381686,1.449943603526773,21.72751423758536,1.34996010913102,.0156125,9,,,0,N
(2012 FT35),29.2,.2041629556661856,.8340075093878071,.6637340712233983,5.124083899260303,185.0394506337641,169.5972539521588,1.004280947552216,272.7854177367701,0.761663499534937,.00195327,6,,,0,N
(2012 KT42),29.0,.5546312070152052,1.59776658744909,.7115953765236357,2.192821793000295,69.46844780414183,259.1183198236189,2.483937798374543,120.6503770841574,2.01965972304773,.000858184,6,,0.06057,0,N
(2012 KC45),29.4,.1812583161571143,1.17748249042638,.9640539969072086,8.656509366318852,247.7424934432643,310.1485814937827,1.390910983945551,78.47602718295434,1.27773234513531,.00504932,7,,,0,N
(2012 XB112),29.9,.1446688770607042,1.028747323591046,.8799196035079241,1.321796742683589,76.89178915715772,88.87478347483724,1.177575043674167,251.040168587915,1.04344912640665,.000831812,3,,0.043333,0,N
(2013 EC20),29.,.1209814058623943,1.113164347552739,.9784921598299134,1.305212489652229,165.3455069727325,33.95277561351732,1.247836535275564,107.7399456373825,1.17448408098524,.00134796,4,,,0,N
(2013 EN20),29.1,.3907325386878213,1.573779067136292,.9588523769003776,2.071113475297162,166.6641466964477,32.87161823808007,2.188705757372207,346.5186416696172,1.97434865830022,.00246071,8,,,0,N
(2013 RG),29.4,.6049554686407878,1.819321056946699,.7187128343334552,.9941221662279999,335.9163970322855,81.354653699891,2.919929279559942,252.8227091623513,2.45398679483544,.00152363,7,,,0,N
(2013 SP19),29.2,.2389283125888804,1.284960009451589,.9779466826491291,2.3258476765428,.7640121091014619,326.0125536720986,1.591973336254049,10.2331120715059,1.45660776199588,.00262875,7,,,0,N
(2013 UX2),29.2,.1492411327076288,1.118749965075297,.9517864530708399,4.105213506383303,211.3969654845187,228.0609436263207,1.285713477079755,230.5460074154643,1.18333512096921,.000137256,5,,,0,N
(2013 WH25),29.6,.6706184052900305,1.595062993423758,.5253843924367751,2.956169950278274,246.9794359220554,279.2863521153899,2.664741594410742,335.7747511231081,2.0145356678648,.000181177,9,,,0,N
(2013 XS21),29.4,.4943778411861232,1.913636121619784,.9675768269976097,3.079505465943839,80.37452046544534,341.1848350070696,2.859695416241958,114.2921313713698,2.64726393085805,2.2209E-5,7,,,0,N
(2014 AG51),29.9,.5909740949454791,1.875389437284867,.7670828619151311,.09227241935438396,145.2073317734854,257.8267488442804,2.983696012654602,162.3638384301553,2.56829792375988,.000288756,7,,,0,N
(2014 HJ196),29.2,.4725581519504786,1.386540591248991,.7313195318440435,3.005361990751296,217.6571907233432,82.95387506396368,2.041761650653938,323.9500215011471,1.63270260058085,.00124389,9,,,0,N
(2014 HS197),29.4,.6833103461116768,2.355857282913145,.7460756275360492,6.699226493648254,212.8804885269926,288.390380523606,3.96563893829024,12.61415074829166,3.61602703256511,.00615907,8,,,0,N
(2014 HD198),29.65,.6431207963630002,2.114554867974618,.7546406573295229,.9815137892405357,220.4061077234305,69.11761843591164,3.474469078619713,344.3177270380584,3.07493995875337,1.68095E-5,9,,,0,N
(2014 HY198),29.7,.1982052647224339,1.096433949812411,.8791149685391779,2.497456500367278,227.2382952788828,74.80944513649081,1.313752931085644,298.6588531566047,1.14810580819589,.00173311,8,,,0,N
(2014 JR24),29.3,.1187419653222208,1.066862404619159,.94018106596629,.9306062192941726,48.83133179656,246.308486191359,1.193543743272029,297.4360294365796,1.10197265821093,.000718258,5,,,0,N
(2014 JG55),29.2,.4110466252403492,1.580115765153264,.9306145123979425,8.743391393093368,49.8428110838502,223.2408233085098,2.229617017908585,171.4356404713236,1.98628499346939,.000467599,7,,,0,N
(2014 KC45),29.3,.3951696610666988,1.517846846350003,.9180398225267145,.03962447216967481,110.37695079776,184.467044618438,2.117653870173291,284.375338174688,1.87003670616442,.00041617,6,,,0,N
(2014 LY21),29.1,.6059403049423049,.6457587238629692,.254467485806288,1.242700855458696,73.34798924476198,349.7529056756081,1.03704996191965,207.9180756496964,0.51893579125247,.000142798,9,,,0,N
(2014 OP2),29.1,.6211207537253082,2.448778724790524,.9277914375421349,2.05558962758117,122.18818420771,141.6257111888393,3.969766012038914,297.2462331545519,3.83206191488749,.000577825,7,,,0,N
(2014 OM207),29.1,.5837627933302701,2.428976162662694,1.011030253014079,2.247743492876594,122.7781948751114,168.6281721218708,3.846922072311308,3.247892979830513,3.78567285874546,.00123974,8,,,0,N
(2014 SG1),29.1,.4082357949617759,1.34688311133028,.7970372136557733,15.59552043880532,177.2195229735268,253.4956935837142,1.896729009004787,253.3344727089142,1.56315866804365,.00115009,7,,,0,N
(2014 WU200),29.1,.07145612551283598,1.027852157212427,.9544058244580167,1.266648573378133,265.6424946133304,226.5726237882897,1.101298489966838,305.4506325529449,1.04208748395389,.00410596,3,,0.0179,0,N
(2014 WX202),29.6,.05880549318553831,1.03553075137434,.9746358548309813,.4129438696637457,243.8884434370041,214.2293090056824,1.0964256479177,295.1630898131382,1.05378667523386,.000922785,2,,,0,N
(2014 WA498),29.48,0.3825991,1.2180898,0.7520497,4.02983,244.73762,97.83735,1.6841299,169.49433,1.3443957724846,,9,,,0,
(2015 DQ224),29.3,.5266784494865818,.779370796533833,.3688929938402716,11.03296668585052,149.0518058437615,215.0105415785559,1.189848599227394,96.00096887297764,0.688056964316261,.000719263,9,,,0,N
(2015 HM182),29.0,.2080570593232302,1.192662874438174,.9445209440185763,2.759596653995429,220.7176125876324,277.7479978264517,1.440804804857771,48.56531119829419,1.30252105762563,.0269493,9,,,0,N
(2015 RW35),29.2,.2603205542015163,1.230802459761381,.9103992813237088,3.413707175869842,346.0349829607933,62.15867533194213,1.551205638199053,346.9223605962696,1.36549695348489,.00486237,7,,,0,N
(2015 TC25),29.34,.1162577642900015,1.028395589381722,.9088366173545046,3.74352638286551,18.85417593719441,80.56488081326103,1.147954561408939,352.4044005812407,1.04291403089973,.00128521,2,,0.03715,0,N
(2015 VY105),29.0,.7086278838294716,2.702795286411512,.7875191821774518,8.730834559290535,52.0969992035747,59.42849015161517,4.618071390645573,39.48519961015766,4.44352810660396,3.65258E-5,7,,0.0384,0,N
(2015 WZ1),29.6,.6606501555399596,2.24106723326197,.7605058170319425,5.721783223559799,56.66877676451944,69.30999958973931,3.721628649491998,280.0959426217824,3.3549845996633,.00723156,7,,,0,N
(2015 XH55),29.2,.2119319576100992,1.047180773426463,.8252497021425351,5.187991651373225,70.69788217859796,268.6400425846641,1.269111844710392,352.3727546418709,1.07161970788889,.00704398,6,,,0,N
(2016 AH164),29.7,.2489190603172681,1.150684415523499,.8642571320896644,1.722662270028158,290.5038054208115,113.1443452607081,1.437111698957332,240.805388375478,1.23436201595667,1.15184E-5,6,,,0,N
(2016 AQ164),29.8,.5775563455611153,1.916172822030745,.8094750494751384,5.297247756251173,289.9026597084397,120.7090153326864,3.022870594586351,15.65786202251772,2.65252946203775,.00066669,8,,,0,N
(2016 CW264),29.8,.7649458320830976,2.020346992322538,.4748909811837905,5.736271458970227,141.7448549470136,257.8176745209581,3.565803003461285,15.96556344024511,2.87175344301214,.00139827,8,,,0,N
(2016 CM323),29.77,0.4241625,1.5620884,0.8995091,12.72746,138.72726,46.73884,2.2246677,143.73922,1.95239021245722,,9,,,0,
(2016 DA31),29.9,.4498202445375504,1.270106368564671,.6987868112682106,.02235502880461041,339.4481943232816,268.0343655173404,1.841425925861131,321.2932034654942,1.431424158937,4.3523E-6,8,,,0,N
(2016 EG1),29.1,.3166131285033735,1.180491380470608,.8067323113285427,14.7243000119891,344.5293013724249,257.6164001996851,1.554250449612674,7.878351674345688,1.28263306914647,.00154332,7,,,0,N
(2016 EK1),29.1,.6692328199075666,2.167638294189668,.7169836060294893,6.532509607377619,341.3927066474048,254.3373380306195,3.618292982349848,300.0731551834382,3.19145279000787,.00441862,6,,,0,N
(2016 EO28),29.2,.3059246593671154,1.287972518686636,.8939499646332213,2.432620748789524,159.4058092928975,305.5890914939709,1.681995072740051,130.0883444892098,1.46173315326072,2.78608E-5,7,,,0,N
(2016 EU84),29.0,.09523572518344481,.9204783366288103,.8328159147243145,3.198576403431103,169.0517694406446,206.0110309727273,1.008140758533306,279.7476570819221,0.883137975452174,.00359661,5,,,0,N
(2016 ES85),29.7,.0895670469986611,.9691254759733001,.8823237689191997,2.241215198738117,166.2768443422208,123.4782420983341,1.055927183027401,102.7133402487556,0.954065557304174,.00694189,5,,,0,N
(2016 FC1),29.1,.6397495311216463,2.061885168131745,.7427950985927843,1.247711492887289,352.5771310458277,112.1485031257055,3.380975237670706,15.24758863301074,2.96077165358254,.000595881,8,,,0,N
(2016 FW13),29.5,.3624234031780607,1.314696137190369,.8382194890047849,5.176488290594215,194.4401621517807,67.90741761815543,1.791172785375953,336.7972066687938,1.50746168528664,.00129833,7,,,0,N
(2016 FR60),29.30,0.4852503,1.2326979,0.6345309,8.61408,8.52894,82.54926,1.8308649,347.72374,1.36865242354552,,8,,,0,
(2016 GC252),29.21,0.7149683,1.9428868,0.5537843,5.99397,10.76981,87.03431,3.3319893,355.56766,2.70819202217659,,8,,,0,
(2016 JN38),29.07,.6823737362242653,1.926323264281603,.6118508612580428,4.447242255968344,42.05761906698036,89.61430285014534,3.240795667305163,19.13878262067643,2.67363400826927,.00298032,9,,,0,N
(2016 LT1),29.0,.2907015527453861,1.323503565375796,.9387590238569974,3.969567627200099,76.83655446716034,228.7348455875805,1.708248106894594,279.473064874624,1.52263523549336,.000769658,5,,,0,N
(2016 LP10),29.3,.622228404087478,2.083278623027174,.7870034901514169,.6694925940730656,79.30212768104998,245.3235309075902,3.379553755902931,345.433057315906,3.00697099186969,8.52318E-6,8,,,0,N
(2016 NK22),29.0,.3529556498028888,1.497223161939197,.9687697879170123,2.713478549440128,111.0517792899475,213.4728369652414,2.025676535961383,275.7722889208795,1.83205289208515,.000982443,7,,,0,N
(2016 NW90),29.98,0.5266429,2.1409940,1.0134547,10.65134,289.98580,10.66420,3.2685333,226.45113,3.13279055331964,,9,,,0,
(2016 QY84),29.575,.1552583609430165,1.162822342832311,.9822844518162476,1.94135952247488,162.3524140233493,127.9849774891176,1.343360233848373,33.86256685586189,1.25394432426196,.00770724,9,,,0,N
(2016 RS1),29.2,.4329216181792275,1.756188206165516,.9958963661250662,1.649868025139454,337.8532458326626,345.6330924412234,2.516480046205966,265.4038494188763,2.32736654221211,.00101378,7,,,0,N
(2016 SJ),29.0,.5475345802929227,1.829065515769225,.8275888962642641,1.617242853174529,357.4360878707086,301.9250106600907,2.830542135274186,190.4670132855805,2.47372885556315,.000779507,7,,,0,N
(2016 TH),29.4,.2594737007862946,1.037602780694757,.7683721472417386,2.325411365409038,191.4897468376223,276.1271427122102,1.306833414147776,336.4349156447233,1.05695109420977,.000741418,5,,,0,N
(2016 TB19),29.1,.5060936890549872,1.565580088886484,.7732498861908886,2.668247423030461,197.0715054132333,252.4823632063033,2.35791029158208,109.2736390313758,1.95894000881137,.00140905,7,,,0,N
(2016 TG94),29.66,.44586767988745,1.698244021136791,.9410518995497965,1.210600786138531,198.6516144093002,140.169208279435,2.455436142723785,327.4562036793216,2.21313722810076,.0015055,7,,,0,N
(2016 UX149),29.71,0.1937795,1.1018070,0.8882994,12.64762,209.20845,251.57894,1.3153146,255.41583,1.15655558822724,,9,,,0,
(2016 UY149),29.55,0.2937440,1.3680870,0.9662197,26.30050,209.72812,212.76661,1.7699543,338.82411,1.60021663928816,,9,,,0,
(2016 UD150),29.96,0.5396521,2.1434142,0.9867162,14.57744,216.65239,165.10412,3.3001122,197.38215,3.13810411143053,,9,,,0,
(2016 UE150),29.85,0.5741720,1.7709420,0.7541167,2.08088,36.68658,70.48837,2.7877673,117.38264,2.35675640301164,,9,,,0,
(2016 VF18),29.88,.6809159989798652,2.777747887618161,.8863349098064305,.7653556173287611,229.7232474489761,136.34294457,4.669160865429891,6.438811115126046,4.62964234092848,.000374392,9,,,0,N
(2016 WT),29.79,.4468013019921741,1.554638475898718,.8600239807400416,1.187840848395938,55.81909852865223,304.3880405490924,2.249252971057395,151.8620677264967,1.93843980878345,.000283754,7,,,0,N
(2016 WY),29.2,.1700940058659088,.8489102918031377,.7045157396495444,1.962915414641617,235.2199404410185,3.630217429827036,.993304843956731,124.2935248408885,0.782169542229708,.00311439,6,,,0,N
(2016 WW2),29.04,.5960983113094722,2.314565844543462,.9348570531965218,1.293611707404441,62.77249677062491,29.27963074203349,3.694274635890402,137.341908767134,3.52137691130032,.00060851,7,,,0,N
(2016 WO57),29.79,0.5931060,2.4543914,0.9986771,2.50404,59.03665,352.98055,3.9101057,20.03596,3.8452442934976,,9,,,0,
(2016 WU57),30.00,0.8343584,2.1597104,0.3577379,3.71778,235.40081,296.47413,3.9616829,159.37406,3.17396013990418,,9,,,0,
(2016 XL23),29.27,.5579651528518632,2.101676689751658,.9290143343091761,1.867259164954906,248.8198312251282,145.6781086763225,3.274339045194139,283.7999937416709,3.04689201984022,.000726213,7,,,0,N
(2017 AZ3),30.0,.270410770523662,1.296564580722136,.9459595534153743,4.034139162690513,285.3363175781415,217.1392673073104,1.647169608028897,208.6343993872522,1.4763843484014,.00225985,6,,,0,N
(2017 BG30),29.4,.1070430714939757,1.055297381181056,.9423351081598873,1.630608812739194,304.4771290732454,250.469260820815,1.168259654202225,168.799411865799,1.08410286678068,.00596905,6,,,0,N
(2017 CX35),29.14,0.4940519,1.3929285,0.7047495,36.91087,312.36052,97.68795,2.0811075,278.58075,1.64399854510609,,9,,,0,
(2017 DG16),29.3,.3157471579950769,1.387709546746493,.9495442012386514,3.396683374898773,335.9682705164005,212.9733697765522,1.825874892254334,346.7443150783364,1.63476776791534,.000930321,6,,,0,N
(2017 DR34),29.2,.3921482223951918,1.304914349253779,.7931945068159311,2.95589946422552,154.8731081741892,74.57742334335748,1.816634191691627,142.2375501079835,1.49066897425791,.00149545,7,,,0,N
(2017 DL123),29.88,0.2030820,0.8830235,0.7036973,19.79501,332.45923,44.15168,1.0623497,196.50537,0.829786880492813,,7,,,0,
(2017 EN25),29.48,0.5251929,0.9810817,0.4658246,29.80617,344.76737,56.31179,1.4963388,4.27501,0.971775489664613,,9,,,0,
(2017 FM1),29.5,.329883861173232,1.29874280216477,.870308511915713,9.409278646534373,359.9328434044477,240.965362463993,1.727177092413828,143.7592677092539,1.48010638707046,.000741987,6,,,0,N
(2017 FJ3),29.9,.1185493166204066,1.133994068220929,.9995598463817432,.9628652577604898,167.1949032823614,26.8985779782477,1.268428290060115,252.8586784889531,1.20760353734449,.00604535,6,,,0,N
(2017 FT102),29.5,.05897355032805001,1.038345521933532,.9771106000378793,1.515665310771855,6.698024504009486,239.7045511722543,1.099580443829184,183.7954029888294,1.05808618412679,.00254555,3,,,0,N
(2017 GM),29.9,.7496397521866797,3.296610013431525,.8253400999065897,.234982143425157,195.4834220340562,55.72613444820021,5.76787992695646,122.9986108155792,5.98562579512103,.000126736,7,,,0,N
(2017 JA),29.1,.6168493225466262,2.030847470999474,.7781205843179194,1.974732770533046,42.85856930185175,244.788651187875,3.283574357681029,260.3167417644092,2.89417082977311,.000841473,6,,,0,N
(2017 JQ1),29.3,.3447764056718967,1.147378990730747,.7517897863631519,5.767118818036586,42.88557800196755,270.1266782702466,1.542968195098343,132.7943957135415,1.22904714517812,.00102693,7,,,0,N
(2017 JB2),29.2,.05119010915353213,1.020550950631106,.968308836071559,5.232451005212609,222.8287962438034,279.540772444599,1.072793065190654,350.3003848125501,1.031003737482,.00115419,4,,,0,N
(2017 QB35),29.3,.1390336683431721,.9301426377525082,.8008214947433827,4.813743641552761,159.2806386783556,315.6579518122643,1.059463780761634,75.75755697723871,0.897082803499926,.00280766,4,,,0,N
(2017 RW17),29.5,.5931587745545869,2.009675824741349,.8176189752857917,.981962093751731,173.327390802019,240.7616827246594,3.201732674196907,344.7591531353414,2.84903126126528,.000206543,9,,,0,N
(2017 SZ32),29.25,.671268338171917,1.516220199211381,.4984295857840642,9.547323737985995,357.2897956610299,255.6918739322961,2.534010812638697,26.72951225468733,1.86703138839942,.00114329,8,,,0,N
(2017 TB),29.1,.2096646437869796,1.041279908743222,.8229603275940355,1.12379090128213,190.5444508707958,273.255388413192,1.259599489892408,340.9561583104905,1.06257461301659,.00072681,6,,,0,N
(2017 TQ2),29.37,.421867380695566,1.440730275462494,.8329331678643301,16.92023558205705,7.306843155153668,295.5753043436778,2.048527383060657,167.7669822821419,1.7293473233335,.000493355,7,,,0,N
(2017 UM52),29.53,.09681620251594515,1.01155583177753,.913620837511971,2.436482540891501,28.88563734013844,94.64411519379983,1.109490826043088,62.59013114179039,1.017402943014,.00475692,7,,,0,N
(2017 WW1),29.7,.4575613335305141,1.497438393603005,.8122684853462229,9.660889959158048,59.65473955382453,63.96295183210032,2.182608301859787,359.0766610061257,1.83244795339559,.000811671,6,,,0,N
(2017 YD1),30.0,.09951315995599354,1.076574726201339,.9694413732682849,3.226713846300183,264.6174826511409,141.8715199782966,1.183708079134393,250.59900449222,1.11705478268039,.00287092,6,,,0,N
(2018 BC),29.4,.06972811062560776,1.048288103970934,.9751929550897404,2.864282529661769,297.195676038195,212.8455301398451,1.121383252852128,258.0603503295131,1.07331991702488,.00095871,4,,,0,N
(2018 BX),29.1,.2218838579066723,.822586194708314,.6400675963656641,6.459185702814956,298.4849123299775,338.9305429878158,1.005104793050964,123.9541166950307,0.746071288508445,.00142122,6,,,0,N
(2018 BR1),29.5,.410627957305684,1.578474738932431,.9303088812259839,6.96847094536058,115.8204087378815,324.4942075205721,2.226640596638877,257.5293273855212,1.98319151824793,.000369757,7,,,0,N
(2018 DQ),29.1,.6844616699878983,1.714038550652727,.5408448618493247,.3956683986347865,152.1756423888459,263.8099121076537,2.887232239456129,21.65567726915165,2.24408385104425,6.36912E-5,8,,,0,N
(2018 DO3),29.223,.5729918128864533,1.788864003196355,.7638595749975574,4.395466844451989,148.4831877982799,284.0154852558912,2.813868431395153,21.15834778833328,2.39262253984871,.0107607,9,,,0,N
(2018 GD2),29.50,.1736067039951332,1.03066876571883,.8517377583916519,9.671222729271799,22.18254817538442,270.745168200797,1.209599773046009,197.8057390391868,1.04637384311956,.000292526,6,,,0,N
(2018 KW1),29.7,.3310815445951807,1.475183047497466,.9867771655713791,6.490446275609091,61.5305284065974,206.6700699886063,1.963588929423553,303.6155775389596,1.79174859106844,.00095845,6,,,0,N
(2018 PV24),29.6,.2189265792319754,1.066658661501577,.8331387295308794,4.080044734935452,142.595715207673,271.3792471339738,1.300178593472275,290.1751948273594,1.10165700087851,.00263387,8,,,0,N
(2018 RS),30.0,.6231980752147653,1.961601968715178,.7391353974743848,2.741230679611542,342.00641815,288.604643743722,3.184068539955972,16.85473979739374,2.74741670995899,.000704584,8,,,0,N
(2018 RR1),29.99,.1414818530999389,1.075448337228704,.9232919135643386,.6678836833368825,352.3240341006842,277.172489212999,1.227604760893068,48.83159222590156,1.11530212819233,.00237313,6,,,0,N
(2018 RZ5),29.71,.7387801715394063,2.878389996864253,.751892541223569,13.75101719883923,168.0516690859351,116.3997570339255,5.004887452504938,137.0134831726309,4.88351647674427,.00936639,7,,,0,N
(2018 SM),29.4,.4677885022555062,1.785563940114308,.9502976588867953,8.971658369288729,172.8103852652768,145.9160361948311,2.62083022134182,292.2327062761566,2.3860047958536,8.23206E-5,7,,,0,N
(2018 TG2),29.4,.3269678374704729,1.333956198591382,.897795425057625,3.913524871074893,12.16600193186861,56.81191326563766,1.770116972125139,68.25203475699834,1.54070877628289,.00329637,7,,,0,N
(2018 TH3),29.0,.2141369765166702,1.221032215899677,.95956406895747,3.264899951978497,192.4011968718659,135.4528366303742,1.482500362841884,344.8160146799051,1.34927006800156,.00413106,7,,,0,N
(2018 TM3),29.7,.2681455970390194,1.360404780631395,.9956182285142537,2.923867717038658,13.67416470437147,21.03528581125166,1.725191332748537,40.11295957135631,1.58675701286311,.00745951,6,,,0,N
(2018 TV5),29.5,.5275367751412877,1.465046026997421,.6921803704816455,5.443688285543929,192.6661154869173,263.812714911118,2.237911683513196,226.6025837630893,1.77331180751796,.000165051,6,,,0,N
