ID,H,e,a,Perigee,i,RAAN,arg_perig,Apogee,M,period [y],MOID,condition_code,SMASS taxonomy,Spin period,Satellites,PHA,delta_v_tot,period_sin,approaches,date_approach,is_NHATS,is_geometry,n_backup,familiar,delta_H
(2018 UL),29.2,.2801836126440754,1.344240192540336,.9676061191330173,.7593007536012636,201.2688866615795,152.0276427074731,1.720874265947655,89.32217195384345,1.55855996821084,.000422743,6,,,0,N,482.29385488495404,2.7903180623616217,1.0,2032-11-05,False,False,3.0,(2022 XL),0.10000000000000142
(2019 BU3),29.1,.1753142692168603,.8590814870040552,.7084722439122055,5.692794958066146,127.2190643444683,202.5377329910588,1.009690730095905,100.1184773742595,0.796268879483318,.00658239,7,,,0,N,656.2432807708464,3.9084302754724094,1.0,2031-03-18,True,False,9.0,(2020 XC),0.060000000000002274
(2019 GV5),29.4,.1267633611903494,.9210484025220121,.8042932111993201,3.363156380128257,197.2344512104029,144.3798519043958,1.037803593844704,180.1740617446458,0.883958513142319,.00457098,5,,,0,N,558.0234457862971,7.6176076081001005,2.0,2034-01-18,True,False,8.0,(2017 BG30),0.0
(2019 HR2),29.0,.3256400352297326,1.245618609951878,.8399953219243379,.6481780598853946,32.18611721900189,110.0553691123385,1.651241897979418,160.8281242655021,1.3902273701037,.000187731,7,,,0,N,663.1570708537057,3.5626085626291606,1.0,2032-12-01,True,False,6.0,(2023 TD7),0.21000000000000085
(2019 JY2),29.6,.2724596775619587,1.08907667260212,.7923471935446955,.9836468449017054,226.1948500138132,268.3266431215593,1.385806151659544,159.5518139498039,1.13656920808729,.000530439,5,,,0,N,525.0180913434758,8.322294783761482,2.0,2034-10-28,True,False,9.0,(2020 RD4),0.09999999999999787
(2019 NX5),29.1,.1161349131948849,.9171929933223081,.8106748646598652,.4580719273209357,112.3223024684417,355.0322202434774,1.023711121984751,44.9603762400175,0.878414092980103,.00232114,6,,,0,N,272.4679005621969,7.224637414896732,1.0,2034-01-11,True,False,15.0,(2017 TB),0.0
(2019 VC37),29.68,.173133462492198,1.050874825443855,.8689332282688762,2.564456380878115,220.0294201052368,97.56172485580389,1.232816422618834,102.0191791650568,1.07729510050027,.00111364,6,,,0,N,319.80033791216266,13.93743062015304,1.0,2033-11-03,False,False,6.0,(2023 TP16),0.10000000000000142
(2019 XV),29.2,.09749579226130801,1.100484199767217,.9931916208398603,.3434357016817286,46.07380898129986,356.4117762422442,1.207776778694573,273.2066864602454,1.15447336996242,.00112718,5,,,0,N,177.0196091684222,7.473607717908138,1.0,2034-11-30,True,False,17.0,(2012 FT35),0.0
(2020 BZ13),29.9,.6774710139647111,1.267255246993938,.4087265498608545,18.50041624607686,128.2388768417305,116.6853089131897,2.125783944127022,214.5009388561705,1.42660699574742,.00013346,7,,,0,N,4759.043833337017,3.3440778279971473,1.0,2030-01-25,False,False,0.0,-,999.0
(2020 DR4),29.75,.2924107777524725,.8153860991551993,.5769584157326728,4.356750069178991,336.4454588125595,32.30054580418152,1.053813782577726,141.872880372727,0.736297213904957,.000124056,6,,,0,N,842.1876458097142,2.7921480269820993,1.0,2034-03-04,True,False,5.0,(2019 GV5),0.3500000000000014
(2020 FM1),29.3,.2647814498727682,1.136630692489922,.8356719697625521,1.842018719682698,358.4982425141233,98.33619244613689,1.437589415217293,136.2042185361909,1.2118176425059,.00300845,6,,,0,N,1002.3054756801264,5.721042063208434,1.0,2030-10-10,True,False,8.0,(2017 QB35),0.0
(2020 KF5),29.4,.4149668562812444,1.459840158662618,.8540548773492782,1.939477284174426,244.564691329934,65.23367584648003,2.065625439975957,260.6021064201482,1.76386832736991,.00165075,7,,,0,N,1645.2803213116367,2.3091261467053092,1.0,2034-10-11,False,False,1.0,(2022 KQ5),0.29999999999999716
(2020 PX5),29.56,.4958308878262506,1.844464255304784,.9299219060332291,2.446577593680443,140.4824057745263,137.1638016442275,2.75900660457634,332.3638187746215,2.50503366760213,.00116602,7,,,0,N,1468.4409162842906,1.6644369634555976,1.0,2030-08-29,False,False,1.0,(2023 RK5),0.4599999999999973
(2020 RD4),29.7,.3388034512050153,1.011503237011916,.6688024494072345,2.604091334634346,352.1525704271103,108.8228309953151,1.354204024616598,131.3599700388554,1.01732359587554,3.40924E-5,6,,,0,N,999.3765168166206,58.7247360873816,4.0,2031-04-29,False,False,8.0,(2019 JY2),0.09999999999999787
(2020 SW),29.06,.2111415624748509,.9413287672541956,.7425751405336195,2.324523994037476,1.798387551402872,118.9557404726432,1.140082393974772,280.4395597097953,0.913314176487361,.000203783,4,,0.0079039,0,N,354.88275669238067,10.535911634434632,2.0,2030-03-29,True,False,16.0,(2022 BX5),0.019999999999999574
(2020 SN3),29.95,.1954406739062953,1.133180902412408,.9117112631871834,5.854692663121961,179.8302477515706,246.4303907029435,1.354650541637633,249.9253549510184,1.2063048455703,.00433928,7,,,0,N,654.8520290269068,5.847195892251799,1.0,2033-02-07,True,False,7.0,(2022 BT),0.129999999999999
(2020 TS1),29.2,.1708765875336214,.8875090209568558,.7358545080504431,3.014367233916404,18.0855252805476,144.800189794354,1.039163533863269,33.02190943962183,0.836117602096703,.00157642,5,,0.15,0,N,203.6497880065655,5.1019365886388615,1.0,2030-08-01,True,False,15.0,(2021 UX1),0.07000000000000028
(2020 XC),29.04,.1091077056900014,.9362935859283642,.8341367409154562,2.52878196658073,68.77628777307078,234.0588199249076,1.038450430941272,73.72328692546333,0.905995988325007,.000790565,5,,,0,N,505.88250640887276,9.637843876890848,2.0,2030-09-05,True,False,12.0,(2019 BU3),0.060000000000002274
(2021 DA2),29.17,.2099768220177893,.8982996652930106,.7096775563551404,8.574945741113016,152.8466591208378,230.9212112184356,1.086921774230881,83.48445352995111,0.851412572698868,.000119909,5,,,0,N,758.5052421529302,5.73004451428699,1.0,2033-06-03,True,False,9.0,(2015 XH55),0.029999999999997584
(2021 EF3),29.34,.230148385428362,1.279620057678409,.9851175674419758,1.842371731961075,164.3767908943111,341.0851730915349,1.574122547914842,327.3374088289873,1.44753729074718,.00178325,6,,,0,N,570.9324131603298,3.2344506718768917,1.0,2034-04-05,True,False,14.0,(2022 CU4),0.010000000000001563
(2021 GE2),29.15,.4843673793580714,1.182200926471184,.6095813618416528,10.21728457449812,13.38991286442181,78.68677965964575,1.754820491100716,109.8057892954174,1.28542027361072,6.55754E-5,7,,,0,N,1954.2950678520392,4.503605358335138,1.0,2030-04-02,False,False,1.0,(2020 RD4),0.5500000000000007
(2021 KQ2),29.96,.1128420292972385,.9129237350828041,.8099075682224459,3.2829836383995,248.0733191851667,173.788975921101,1.015939901943162,11.05434781916014,0.872288104360666,.00161549,5,,,0,N,1461.5801825938033,6.8301241634065075,1.0,2034-11-30,True,False,20.0,(2008 WO2),0.16000000000000014
(2021 NM1),29.10,.2989949781364418,1.273362141965175,.8926332561685248,2.072781301289519,285.6126976797146,292.9278094345249,1.654091027761825,276.8486651357204,1.43693162446355,.00336889,7,,,0,N,1353.47434257933,3.288687620695267,1.0,2034-03-03,False,False,1.0,(2022 BN2),0.6600000000000001
(2021 UX1),29.27,.1679486636902953,.8747848242354311,.7278658819885405,1.579326168488064,215.1774003774228,330.1055639045608,1.021703766482322,326.3919092938556,0.81820110691077,.000463084,6,,,0,N,386.66404719398287,4.500583545958022,1.0,2030-10-26,True,False,15.0,(2024 YL),0.030000000000001137
(2021 UF3),29.12,.1225321112755233,1.141979058128453,1.00204995310354,5.99188193235601,213.8991887921423,199.1990590201495,1.281908163153366,303.1237146739881,1.22038092812092,.0141825,7,,,0,N,173.28632311212354,5.537597733735444,1.0,2032-10-14,True,False,15.0,(2017 TB),0.019999999999999574
(2021 UF12),29.29,.3785016879174468,1.12873568782165,.7015073247684954,21.55053536661777,36.04798211419108,94.35099522849386,1.555964050874805,283.6452818634081,1.19921371605189,.00174489,6,,0.004128,0,N,2099.409129563682,6.019734684029113,1.0,2033-10-25,False,False,0.0,-,999.0
(2021 VH),29.64,.1733148352858964,.9938864696450578,.8216311998656435,.6119406304650058,217.3817696058732,81.41222447217957,1.166141739424472,270.9593574275887,0.99086244816139,.000141597,4,,,0,N,523.2376862701574,108.43850362354038,9.0,2033-05-08,True,False,16.0,(2022 UC14),0.030000000000001137
(2021 VY7),29.38,.4139440260748433,1.224027658210384,.7173487213438153,5.986765765496406,49.9880901763492,85.87655118209496,1.730706595076952,163.1641408368608,1.35423816590335,.0012076,7,,,0,N,1708.898461472613,3.8229595121403124,1.0,2034-05-14,False,False,4.0,(2024 UO5),0.010000000000001563
(2022 BT),29.82,.18311999761662,1.179690375300904,.9636654765874525,3.931740778705696,303.7170407724641,149.1882405906956,1.395715274014355,221.9746832940073,1.2813278227439,.000354731,6,,0.0366,0,N,977.6079093448368,4.554571994503102,1.0,2030-11-06,True,False,7.0,(2011 AM37),0.0799999999999983
(2022 BN2),29.76,.2745859282180217,1.0686879569785,.7752412823361373,5.911243817902206,308.4511544057253,269.6517706337205,1.362134631620862,285.1178963319694,1.10480231428231,.000344886,6,,,0,N,912.9949097263816,10.541774023293621,1.0,2034-08-08,False,False,9.0,(2025 CF),0.09999999999999787
(2022 BM3),29.51,.261478563322376,1.152089912074809,.8508430970472852,4.551469385585933,304.7036537454319,108.770553037822,1.453336727102332,277.8989542166038,1.236624262486,.00181388,7,,,0,N,791.8042854541072,5.226109315646216,1.0,2031-08-20,True,False,8.0,(2014 WX202),0.08999999999999986
(2022 BX5),29.04,.07306858589322053,1.078798054440885,.9999718061385316,.386469359505576,6.177828044005553,101.288336440547,1.157624302743238,346.7137129117723,1.12051695934964,.0175301,5,,,0,N,200.7455733981257,9.297587371905319,1.0,2031-05-28,True,False,19.0,(2020 SW),0.019999999999999574
(2022 CU4),29.33,.1912141038510145,1.140803222961504,.9226655570125714,1.702690533821864,140.4568299189985,302.2624122194585,1.358940888910438,275.4821849257995,1.21849657127375,.00215986,6,,,0,N,293.0634933833157,5.576730857470158,1.0,2032-10-22,True,False,14.0,(2021 EF3),0.010000000000001563
(2022 EO),29.49,.2500123658228839,1.011095780173655,.7583093320989049,4.533999746190156,343.1574003976796,281.4539487950724,1.263882228248405,330.601891101801,1.01670895566412,.00151956,7,,,0,N,565.7333282006887,60.848144917120855,3.0,2031-09-23,False,False,13.0,(2022 GA2),0.0799999999999983
(2022 GA2),29.41,.2961288443357372,1.268388912944299,.8927823699858418,2.159178459553882,198.2287891510531,57.2889110170142,1.643995455902757,22.56715151071851,1.4285217529684,.000631355,6,,,0,N,526.0199701991127,3.3336038207463927,1.0,2032-04-06,True,False,8.0,(2024 UV7),0.03999999999999915
(2022 KQ5),29.10,.2614428542723725,1.312653947309626,.9694699526531011,3.226271967630501,68.97022310020007,217.6983295082306,1.655837941966151,319.5675765080734,1.50395061482775,2.42082E-5,5,,,0,N,972.3081194131895,2.984321420744371,2.0,2031-08-16,True,False,11.0,(2023 RK5),0.0
(2022 UL11),29.15,.4900668789264085,.6693168709334882,.3413068409823238,3.62144604175059,212.2036231592223,.7555855613889695,.9973269008846527,37.98506464757521,0.547590443609224,.00262463,7,,,0,N,616.7940573989142,1.2103865532323859,2.0,2033-11-13,False,False,1.0,(2003 SW130),0.04999999999999716
(2022 UC14),29.67,.1869875348696586,.9886052365107636,.8037483803763801,3.205334555832876,212.6088657793815,77.36200159258057,1.173462092645147,285.2410632908528,0.982975202570259,.000206054,5,,,0,N,424.9447546588953,57.73785013459746,3.0,2030-03-29,True,False,13.0,(2021 VH),0.030000000000001137
(2022 XL),29.30,.3087536005315526,1.141138597222755,.788807946624704,4.318307811561665,248.7649284599924,98.51609966862523,1.493469247820805,44.21328243097783,1.21903393268506,.000294308,6,,,0,N,1075.3298394314588,5.565502649481525,1.0,2033-11-08,True,False,6.0,(2015 XH55),0.10000000000000142
(2023 BU),29.69,.1103653175923624,1.106540507499305,.9844168129603303,3.731839794098561,125.1120146236626,356.0736603009868,1.22866420203828,346.2139032827574,1.16401661025238,.000241592,1,,,0,N,1621.0526989399461,7.096943464818925,1.0,2030-04-23,True,False,17.0,(2023 JA3),0.03999999999999915
(2023 CZ2),29.11,.1474182018612409,1.065047221100459,.9080398748685181,1.95555760944823,321.5206347202348,106.271335339788,1.222054567332401,68.32720920149514,1.09916147348019,.00359334,6,,,0,N,164.06365650301115,11.084561724466258,1.0,2033-07-09,False,False,12.0,(2017 TB),0.00999999999999801
(2023 FY3),29.02,.06720206579623611,1.069128381594415,.9972807457498839,.5929257893941497,1.808581948374397,154.4354544593789,1.140976017438946,352.4179829566026,1.10548534658447,.00582095,3,,,0,N,290.34711064537885,10.479989708326212,1.0,2033-09-06,False,False,18.0,(2016 EU84),0.019999999999999574
(2023 HZ),29.08,.4336869567420185,1.144754137259905,.6482891992538218,3.867647620729238,203.3376163001325,261.6073212647101,1.641219075265988,293.6676727095278,1.22483203022311,.00158501,7,,,0,N,1635.2229644801832,5.447764844749474,2.0,2032-09-30,False,False,2.0,(2017 TB),0.020000000000003126
(2023 JA3),29.73,.2281219130252759,1.059287358594877,.8176406999087226,8.055382062811999,230.4864807349971,268.8962877537111,1.300934017281032,359.810199221192,1.09025700694287,.000678436,6,,,0,N,507.8377297309649,12.079472207991222,1.0,2033-11-16,True,False,15.0,(2024 GX3),0.019999999999999574
(2023 MB3),30.00,.3180820651608869,.8794470890653647,.5997107427757231,5.916884596529465,268.7416826009879,225.1170237905465,1.159183435355006,201.9443649898425,0.824750857739086,.00122073,5,,,0,N,1342.780787619261,4.706162022243635,1.0,2033-09-25,True,False,5.0,(2019 JY2),0.3999999999999986
(2023 RK5),29.10,.405985767090909,1.481171865964836,.879837169767629,.6087094985329158,176.3983985652095,113.9687575686652,2.082506562162044,25.6250664012577,1.80267063259399,.00189078,7,,,0,N,961.5479136933538,2.2458410204548045,1.0,2032-09-11,False,False,2.0,(2022 KQ5),0.0
(2023 TB1),29.30,.3392804196532282,.8889174087877595,.5873251372971883,3.258563937348966,12.13082140342682,130.5061511325663,1.190509680278331,223.3066921561962,0.838108643673505,.00161882,5,,,0,N,1031.424660300046,5.176982037158587,1.0,2033-08-15,True,False,4.0,(2023 TD7),0.08999999999999986
(2023 TX6),29.16,.2700245818034847,.9433295768180419,.6886074023348918,1.035694864882664,21.44164081330583,236.284776709335,1.198051751301192,345.2243162065885,0.916227619405409,.00196187,5,,,0,N,993.1797739556528,10.93710854224629,1.0,2034-10-09,True,False,12.0,(2022 KQ5),0.05999999999999872
(2023 TD7),29.21,.3514475956682834,.9290589405328652,.602543409648467,1.703853894731226,198.3627592155702,303.6824378253857,1.255574471417263,183.2945968805765,0.895515490787464,.00112234,5,,,0,N,1196.9790741866186,8.570796738546775,1.0,2030-06-19,True,False,8.0,(2023 TB1),0.08999999999999986
(2023 TP16),29.78,.08999796062669969,1.096987634233515,.9982609843197903,1.394203765501015,13.57728297829639,38.96113557776554,1.195714284147239,100.8380491401258,1.14897558500562,.0120213,6,,,0,N,662.6020093288045,7.712509301187006,1.0,2031-06-20,True,False,12.0,(2008 WO2),0.019999999999999574
(2023 TO17),29.67,.4602191693566154,1.186762813263403,.6405918171199994,3.625336003484931,200.6840774669124,82.23360047485312,1.732933809406806,118.3239511533506,1.29286773236471,2.8209E-5,6,,,0,N,1649.3493632867596,4.414510680045467,1.0,2031-03-22,False,False,1.0,(2009 WQ6),0.4700000000000024
(2023 TD167),29.37,.1869888772599781,.8457758862192416,.6876252028415426,1.358646991220847,196.3435880302862,2.454669106794979,1.003926569596941,183.0605448844818,0.777841572270915,.00274406,7,,,0,N,711.3859791137061,3.5012922094473398,1.0,2030-09-30,True,False,5.0,(2024 UO5),0.019999999999999574
(2023 UY),29.96,.2507921990918282,.9378616672117027,.7026532772477514,.4586908015948918,16.22801887630149,246.0288221558385,1.173070057175654,348.1114724605044,0.908272950437319,.000611796,4,,,0,N,647.3758570394849,9.90190957593874,1.0,2033-10-14,True,False,13.0,(2025 CF),0.10000000000000142
(2023 VP3),29.49,.2675948464261705,.8088092604935329,.5923760706437013,3.659947955615388,44.99120780137749,204.370597807427,1.025242450343364,157.118262443026,0.727406830561917,.000682764,5,,,0,N,712.0839025773334,2.6684704978535443,1.0,2031-11-15,True,False,4.0,(2023 TD167),0.11999999999999744
(2023 XU),29.59,.4143734012950555,1.35237343872892,.7919858571017269,2.683206431135259,72.42853565588496,286.5058062476876,1.912761020356113,356.6470645553269,1.57272630557139,.00204498,7,,,0,N,1089.9438247615797,2.746034694534125,2.0,2034-12-04,True,False,2.0,(2024 JN16),0.0
(2024 CF7),29.46,.2148035196983253,1.092546378884568,.8578635712665024,15.03025472084127,327.6834234666216,255.2493091087421,1.327229186502633,329.6536116227353,1.14200505211718,.000258924,7,,,0,N,1163.9906703639742,8.042002978702602,1.0,2032-02-15,False,False,2.0,(2022 BN2),0.3000000000000007
(2024 GV2),29.18,.220327894308165,1.253388141022254,.977231771159995,1.757124646419378,199.4162379986994,329.2172634441285,1.529544510884512,294.0784611676894,1.40325492197404,.00037102,6,,,0,N,312.1532805348179,3.4798209408201006,1.0,2031-04-28,True,False,9.0,(2021 UX1),0.08999999999999986
(2024 GX3),29.71,.2967301667613301,1.109120411177199,.780010926610194,9.255698033341869,200.5032167005853,271.9400850521179,1.438229895744205,23.68800625098164,1.16808984630683,.000318727,6,,,0,N,831.9779198389125,6.949199323881861,1.0,2031-04-13,False,False,6.0,(2023 JA3),0.019999999999999574
(2024 HQ),29.42,.2719341235227164,1.260154468874376,.917475467877788,4.24504719337036,30.47176900248119,232.6132758745065,1.602833469870963,233.7909349434283,1.41463330358938,.00109606,7,,,0,N,427.7036510577066,3.4117696078516655,1.0,2031-08-22,True,False,3.0,(2024 UV7),0.05000000000000071
(2024 HO2),29.47,.408773958498404,.7358807640634486,.4350718711544026,5.633885814251776,39.31100658051722,16.89567158146865,1.036689656972495,2.500875409010971,0.631276144843194,.000296764,7,,,0,N,1082.6211335948033,1.7120566950427802,1.0,2031-06-07,False,False,0.0,-,999.0
(2024 JN16),29.59,.2415372537491706,.9338823549655026,.708314975622327,3.882872710120184,53.6695445462637,302.5626983696677,1.159449734308678,291.5310185357208,0.902498433925399,9.838E-5,5,,,0,N,755.3076863336337,9.25624551748096,2.0,2033-05-14,True,False,9.0,(2023 XU),0.0
(2024 RH7),29.84,.4296232972003007,1.190739820153941,.679170252511712,11.32493816162732,165.9179072971033,275.1507009417998,1.702309387796171,134.6916075824499,1.2993720427805,.00123747,7,,,0,N,1869.6332032836872,4.340325271231827,1.0,2030-03-17,False,False,1.0,(2025 BD1),0.16000000000000014
(2024 TD6),29.56,.1388711190441857,1.133121909888844,.9757640022490952,.7933975588210718,185.1680070336384,149.799646687216,1.290479817528593,201.3702475784227,1.20621064784685,.00153963,6,,,0,N,409.6013543478383,5.849410107778175,1.0,2030-10-24,True,False,6.0,(2017 BG30),0.16000000000000014
(2024 UQ3),29.48,.2771659351592886,.8228336445008504,.5947721879422466,7.239357376571417,209.9355968476616,331.0754862873454,1.050895101059454,123.5451828552727,0.74640796277432,.00488882,7,,,0,N,542.6186007084622,2.94334148240651,1.0,2030-10-28,False,False,7.0,(2017 BG30),0.08000000000000185
(2024 UO5),29.39,.3630997108196583,.9168546423904348,.5839449868748067,1.495959166675613,214.7769671451203,303.9112927494388,1.249764297906063,128.0134698615495,0.877928069617838,.000302711,5,,,0,N,934.5141299323586,7.191891427205006,2.0,2030-07-07,True,False,8.0,(2021 VY7),0.010000000000001563
(2024 UV7),29.37,.3591171545244885,.9320874244504125,.5973588408137213,2.622048711587302,216.7271517007033,57.58081694281816,1.266816008087104,287.1283005164295,0.899897769059277,.00147012,6,,,0,N,1057.387083608978,8.989787346419519,1.0,2033-10-28,False,False,9.0,(2022 GA2),0.03999999999999915
(2024 UB11),29.97,.4715512658219292,1.312597312813008,.6936403884415715,2.243088902013756,36.50406202729447,273.9853619207656,1.931554237184445,158.0844183397991,1.50385328388141,.000424815,6,,,0,N,1876.5598132080204,2.984704738443991,1.0,2030-11-06,False,False,2.0,(2017 JQ1),0.6699999999999982
(2024 VR4),29.73,.166991665703815,1.184242743028938,.9864840747728804,.5151831798173706,46.67072761638811,15.52913754040345,1.382001411284995,124.4255205766578,1.28875184602067,.000455452,6,,,0,N,277.7222083927381,4.463181322582494,1.0,2033-12-29,True,False,8.0,(2023 TP16),0.05000000000000071
(2024 WG12),29.36,.1682323383497026,1.085384600272917,.902787810960247,4.998975913133167,245.7924736486697,113.2293446782483,1.267981389585587,187.7604074469791,1.13079449448229,.00118513,6,,,0,N,591.5163351319118,8.64558174989088,1.0,2032-06-20,True,False,5.0,(2019 GV5),0.03999999999999915
(2024 XF6),29.40,.2694521334505268,1.153376876843321,.8425970167053822,4.203183062680642,253.7146747658828,105.9513063742218,1.464156736981259,165.8073783596557,1.2386969343454,.00299307,6,,,0,N,622.3518997648684,5.189412833233028,1.0,2034-07-04,True,False,5.0,(2019 GV5),0.0
(2024 YL),29.24,.1196419488386373,.9212248794640945,.8110077395663715,.3818049986859118,71.38439096181749,242.0214543208395,1.031442019361817,276.2292034768516,0.884212580844655,.00148865,6,,,0,N,258.6907806387828,7.636516879768783,2.0,2032-09-11,True,False,16.0,(2021 UX1),0.030000000000001137
(2024 YR6),29.75,.2287951015227885,1.093153021273505,.8430449647912909,.4151532506625283,104.0590340045721,70.2835596287227,1.34326107775572,56.8781120904037,1.14295634102285,.000702537,6,,,0,N,548.4639005930284,7.995142662752961,1.0,2032-12-30,True,False,11.0,(2023 JA3),0.019999999999999574
(2025 AC),29.02,.1759654729778158,1.165738426708826,.9606087130845929,2.605446988766437,101.1425754200618,33.60734359868584,1.37086814033306,72.98222801808203,1.2586641746807,.000834632,4,,,0,N,899.5075784864744,4.866016626517451,1.0,2030-03-31,True,False,12.0,(2019 NX5),0.08000000000000185
(2025 BD1),29.68,.3080849925796874,1.302936589644038,.9015213800917513,2.770388876999136,118.0832342755857,307.56723016,1.704351799196324,98.87547459924546,1.48728131798401,.00194857,7,,,0,N,734.898634898926,3.052202625245761,1.0,2033-09-19,True,False,4.0,(2024 VR4),0.05000000000000071
(2025 CF),29.86,.3768530546766473,1.091572346443971,.6802099732860051,4.262413223223755,313.8650300881519,277.8270637506302,1.502934719601937,24.35455004797042,1.14047820342118,.000156169,6,,,0,N,1448.7227995631165,8.118542063083002,1.0,2033-01-29,False,False,8.0,(2022 BN2),0.09999999999999787
